concept,n_concept,n_concept_list,category,concept_eng,list,exemplar,count,avg_rank_order,dominance,min_rank,max_rank,first_occur,availability_montefinese,availability,outliers,exemplar_string,classif,llama3.1,llama3.2,mistral,llava,idefics2,nemo,mixtral,llama3.1-70b
lampada,89,9,FURNISHINGS/FITTINGS,lamp,2,LAMPADA_ad olio,5,3.2,0.15625,1,6,0.03125,0.0660603384207089,0.0744262526054375,False,lampada ad olio,many_exemplars,6.0371527671813965,6.301290988922119,7.9303765296936035,6.957276344299316,4.731451034545898,7.196254253387451,9.35905647277832,5.935652256011963
lampada,89,9,FURNISHINGS/FITTINGS,lamp,2,LAMPADA_da terra,6,2.666666666666667,0.1875,2,4,0.0,0.0919521116171738,0.0601739397375911,False,lampada da terra,many_exemplars,6.011982440948486,6.2939229011535645,7.664698600769043,6.679833889007568,4.83270263671875,7.524409770965576,9.020977973937988,5.628154277801514
lampada,89,9,FURNISHINGS/FITTINGS,lamp,2,LAMPADA_fluorescente,8,3.125,0.25,2,4,0.0,0.1285753510868936,0.0586668694401969,False,lampada fluorescente,many_exemplars,5.734979629516602,5.950362682342529,6.3921098709106445,5.689980030059815,3.8468852043151855,6.681052684783936,7.829815864562988,5.490921974182129
lampadario,90,14,FURNISHINGS/FITTINGS,chandelier,11,LAMPADARIO_di cristallo,8,2.0,0.25,1,6,0.15625,0.2009908834400135,0.1915644228223201,False,lampadario di cristallo,medium_exemplars,5.953092575073242,5.949620723724365,7.353647232055664,6.569779872894287,4.716158390045166,6.0512518882751465,8.579123497009277,5.328148365020752
lampadario,90,14,FURNISHINGS/FITTINGS,chandelier,11,LAMPADARIO_antico,6,3.0,0.1875,1,6,0.03125,0.0985289751984532,0.0985289751984532,False,lampadario antico,medium_exemplars,5.86106538772583,6.112417697906494,7.272663593292236,6.383444786071777,4.754705905914307,6.187309265136719,9.720041275024414,5.460338115692139
lampadario,90,14,FURNISHINGS/FITTINGS,chandelier,11,LAMPADARIO_moderno,5,3.0,0.15625,1,7,0.03125,0.0773060044803447,0.0914996623897316,False,lampadario moderno,medium_exemplars,5.8338775634765625,6.013628959655762,7.192782402038574,6.478863716125488,4.90786600112915,6.287561416625977,8.970376014709473,5.394352436065674
lampadario,90,14,FURNISHINGS/FITTINGS,chandelier,11,LAMPADARIO_plafoniera,5,2.6,0.15625,1,4,0.03125,0.0775548700362409,0.0665511165052322,False,plafoniera,medium_exemplars,5.903020858764648,6.393503665924072,8.02531909942627,6.980838775634766,5.702841281890869,6.79201078414917,8.53615951538086,5.75855016708374
lampadario,90,14,FURNISHINGS/FITTINGS,chandelier,11,LAMPADARIO_da soffitto,5,2.0,0.15625,1,3,0.03125,0.0938984804937475,0.0640677859956238,False,lampadario da soffitto,medium_exemplars,5.812460422515869,6.075205326080322,7.22844934463501,6.299230575561523,4.598685264587402,6.018275260925293,7.7995285987854,5.237950325012207
lampadario,90,14,FURNISHINGS/FITTINGS,chandelier,11,LAMPADARIO_a muro,4,2.75,0.125,1,4,0.03125,0.0478715315787557,0.0478715315787557,False,lampadario a muro,medium_exemplars,5.90341854095459,6.236477375030518,7.411052227020264,6.628541946411133,4.974719524383545,6.556859493255615,8.815275192260742,5.395437240600586
latte,91,5,FOODS,milk,6,LATTE_intero,19,2.736842105263158,0.59375,1,12,0.28125,0.4978438566610601,0.4596615629525447,False,latte intero,many_exemplars,6.283268451690674,6.53617525100708,8.610424041748047,7.165950298309326,5.67608642578125,8.157675743103027,10.364977836608888,6.075653553009033
latte,91,5,FOODS,milk,6,LATTE_scremato,19,2.736842105263158,0.59375,1,10,0.15625,0.4899632859549466,0.4215479382058903,False,latte scremato,many_exemplars,6.355195045471191,6.532774448394775,8.519701957702637,7.238946914672852,5.8957624435424805,7.053597450256348,10.243059158325195,6.174170970916748
latte,91,5,FOODS,milk,6,LATTE_parzialmente scremato,20,3.25,0.625,1,11,0.09375,0.4948026817826058,0.4205773333874005,False,latte parzialmente scremato,many_exemplars,6.114739418029785,6.412815570831299,7.627243518829346,6.605165004730225,5.557802200317383,5.984519958496094,7.814877033233643,5.599613666534424
latte,91,5,FOODS,milk,6,LATTE_di mucca,19,3.526315789473684,0.59375,1,9,0.25,0.4530848133644803,0.3644570246642917,False,latte di mucca,many_exemplars,6.06224250793457,6.192975997924805,8.165432929992676,6.884565830230713,5.573355197906494,7.937197685241699,9.116094589233398,6.010123252868652
latte,91,5,FOODS,milk,6,LATTE_di capra,17,4.705882352941177,0.53125,1,10,0.03125,0.3307052470995083,0.2460008804140756,False,latte di capra,many_exemplars,6.174403667449951,6.338503360748291,8.162877082824707,6.583273410797119,5.589572906494141,7.525684833526611,9.20611572265625,5.912347793579102
latte,91,5,FOODS,milk,6,LATTE_di soia,12,4.333333333333333,0.375,1,9,0.0625,0.2136619643268521,0.1831624155237808,False,latte di soia,many_exemplars,6.2035980224609375,6.411162376403809,8.024528503417969,6.646869659423828,5.669472694396973,7.678830623626709,9.260632514953612,5.902344703674316
latte,91,5,FOODS,milk,6,LATTE_di mandorla,15,5.333333333333333,0.46875,1,10,0.03125,0.2460124209286846,0.1820147743636437,False,latte di mandorla,many_exemplars,6.189241409301758,6.30684232711792,7.584210395812988,6.4219841957092285,5.113801956176758,6.808704853057861,8.668012619018555,5.716189861297607
latte,91,5,FOODS,milk,6,LATTE_di riso,10,5.4,0.3125,3,10,0.0,0.1208347393675615,0.1208347393675615,False,latte di riso,many_exemplars,6.139752388000488,6.302047729492188,7.787201881408691,6.571808815002441,5.544492721557617,7.155596733093262,9.133254051208496,5.976960182189941
latte,91,5,FOODS,milk,6,LATTE_di pecora,10,5.6,0.3125,2,9,0.0,0.1152046447357685,0.1040486634987306,False,latte di pecora,many_exemplars,5.98487663269043,6.280981063842773,7.940065860748291,6.3749775886535645,5.32969856262207,7.011398315429688,8.582268714904785,5.960829734802246
latte,91,5,FOODS,milk,6,LATTE_d'avena,6,3.833333333333333,0.1875,2,9,0.0,0.0773878243296075,0.10093781819443,False,latte d'avena,many_exemplars,6.053491115570068,6.194011688232422,7.854569435119629,6.155840396881104,5.365180015563965,7.883779048919678,8.914787292480469,5.807322502136231
latte,91,5,FOODS,milk,6,LATTE_senza lattosio,7,5.0,0.21875,3,9,0.0,0.0559954362355459,0.0767839067953515,False,latte senza lattosio,many_exemplars,5.874619483947754,6.186809539794922,7.199066638946533,6.199735641479492,4.827803134918213,6.095317840576172,7.568409442901611,5.765551090240479
latte,91,5,FOODS,milk,6,LATTE_di cocco,7,6.285714285714286,0.21875,3,10,0.0,0.0413339990892152,0.0671363788524511,False,latte di cocco,many_exemplars,6.107954978942871,6.381100654602051,7.426977634429932,6.305541038513184,5.073421478271484,7.620966911315918,8.628801345825195,6.065754890441895
latte,91,5,FOODS,milk,6,LATTE_d'asina,6,7.166666666666667,0.1875,4,12,0.0,0.0253465035217958,0.0642926818876221,False,latte d'asina,many_exemplars,6.23927116394043,6.397873401641846,8.310585021972656,6.712992668151856,5.736145496368408,8.337850570678711,9.657123565673828,6.078616619110107
latte,91,5,FOODS,milk,6,LATTE_fresco,4,5.75,0.125,4,8,0.0,0.0067262248173936,0.0308081805575311,False,latte fresco,many_exemplars,6.226176738739014,6.289474010467529,7.753197193145752,6.521341323852539,5.289981842041016,7.647687435150146,9.519258499145508,6.101487159729004
legume,92,3,FOODS,legume,8,LEGUME_fagioli,27,2.111111111111111,0.84375,1,5,0.28125,0.768075285100716,0.5208386713197944,False,fagioli,many_exemplars,5.959145545959473,6.123475551605225,7.948928833007812,6.670666217803955,5.106966495513916,7.199480056762695,9.18558120727539,5.696156024932861
legume,92,3,FOODS,legume,8,LEGUME_lenticchie,27,2.555555555555556,0.84375,1,6,0.25,0.7409609651649585,0.4948683947545851,False,lenticchie,many_exemplars,6.109879970550537,6.437187194824219,8.135802268981934,7.070160865783691,5.203898906707764,7.431453227996826,9.749141693115234,5.607056617736816
legume,92,3,FOODS,legume,8,LEGUME_ceci,29,2.482758620689655,0.90625,1,5,0.25,0.8059616834885521,0.4740634177367132,False,ceci,many_exemplars,6.392926216125488,6.537994384765625,9.08053970336914,7.327983856201172,5.852936744689941,9.097896575927734,11.19322395324707,5.974832057952881
legume,92,3,FOODS,legume,8,LEGUME_fave,14,6.285714285714286,0.4375,3,19,0.0,0.2020939477110208,0.2450128975840087,False,fave,many_exemplars,6.464693546295166,6.721746921539307,9.34381103515625,7.610478401184082,6.059334754943848,9.044917106628418,10.84543800354004,6.145545959472656
legume,92,3,FOODS,legume,8,LEGUME_piselli,14,4.071428571428571,0.4375,1,11,0.03125,0.2744102748687798,0.2443145680909074,False,piselli,many_exemplars,6.114145755767822,6.315812110900879,8.233842849731445,7.022859573364258,5.004963397979736,8.056387901306152,9.566068649291992,5.688782691955566
legume,92,3,FOODS,legume,8,LEGUME_fagioli borlotti,5,5.2,0.15625,1,11,0.03125,0.047804319947704,0.0776467847298606,False,fagioli borlotti,many_exemplars,5.717219352722168,5.997840881347656,7.29467248916626,6.380851268768311,4.653567790985107,6.192198753356934,8.231996536254883,5.4314470291137695
legume,92,3,FOODS,legume,8,LEGUME_fagiolini,7,3.857142857142857,0.21875,2,6,0.0,0.085096679884938,0.0728299556592114,False,fagiolini,many_exemplars,5.930505752563477,6.37732458114624,7.632151126861572,6.633600234985352,4.861785411834717,7.66705322265625,9.368468284606934,5.659529209136963
legume,92,3,FOODS,legume,8,LEGUME_cicerchie,6,9.166666666666666,0.1875,4,18,0.0,0.0135418719708048,0.0718018390247184,False,cicerchie,many_exemplars,6.169802665710449,6.532519340515137,8.863122940063477,7.347097396850586,5.7492756843566895,8.13952350616455,9.969781875610352,5.809937477111816
legume,92,3,FOODS,legume,8,LEGUME_fagioli cannellini,5,5.8,0.15625,3,12,0.0,0.022849686833724,0.0680664371819869,False,fagioli cannellini,many_exemplars,5.717139720916748,6.016656398773193,7.399462223052978,6.319512367248535,4.669684886932373,6.137533664703369,8.135830879211426,5.454738616943359
legume,92,3,FOODS,legume,8,LEGUME_soia,6,4.833333333333333,0.1875,2,8,0.0,0.0482326716368253,0.0662386569551417,False,soia,many_exemplars,6.368366718292236,6.675923824310303,9.720854759216309,7.888933181762695,5.952845096588135,8.995748519897461,11.314127922058104,5.971181392669678
legume,92,3,FOODS,legume,8,LEGUME_arachidi,6,6.333333333333333,0.1875,4,10,0.0,0.0244107565734762,0.0553791331153914,False,arachidi,many_exemplars,6.151764869689941,6.581160545349121,8.973315238952637,7.463245868682861,5.300213813781738,8.473418235778809,9.120158195495604,5.666228294372559
legume,92,3,FOODS,legume,8,LEGUME_lenticchie rosse decorticate,5,6.6,0.15625,4,9,0.0,0.0099662684587,0.0353456281766848,False,lenticchie rosse decorticate,many_exemplars,6.054101467132568,6.398210525512695,7.364129543304443,6.746755123138428,5.207026481628418,5.877765655517578,8.194151878356934,5.45134162902832
legume,92,3,FOODS,legume,8,LEGUME_lupini,4,7.75,0.125,6,11,0.0,0.0013190380631379,0.0287516474756678,False,lupini,many_exemplars,6.167032241821289,6.284923553466797,8.078890800476074,7.15097713470459,5.222378730773926,7.422265529632568,9.732481956481934,5.948690891265869
leone,93,16,ANIMALS,lion,8,LEONE_africano,17,1.352941176470588,0.53125,1,3,0.375,0.5067047985937766,0.4177126850387193,False,leone africano,few_exemplars,6.09710693359375,6.300302982330322,8.884037971496582,7.189841270446777,6.052821159362793,7.401438236236572,9.704984664916992,5.7050652503967285
leone,93,16,ANIMALS,lion,8,LEONE_bianco,12,1.833333333333333,0.375,1,3,0.125,0.3182629352788541,0.1906355719912477,False,leone bianco,few_exemplars,6.300354957580566,6.4544596672058105,8.316479682922363,6.733030796051025,5.57519006729126,7.905431270599365,9.365309715270996,6.089634418487549
leone,93,16,ANIMALS,lion,8,LEONE_asiatico,11,2.0,0.34375,1,3,0.0625,0.2757594533917872,0.1380304710343431,False,leone asiatico,few_exemplars,6.1436767578125,6.357703685760498,7.892142295837402,6.413726806640625,5.1273512840271,7.66656494140625,8.435747146606445,5.852917194366455
leone,93,16,ANIMALS,lion,8,LEONE_marino,6,2.5,0.1875,1,5,0.03125,0.1078496063660067,0.0970315693600851,False,leone marino,few_exemplars,6.487371921539307,6.569857597351074,8.899648666381836,7.549951553344727,5.858775615692139,8.502554893493652,9.529022216796877,6.269968986511231
leone,93,16,ANIMALS,lion,8,LEONE_ssa,6,2.5,0.1875,1,4,0.03125,0.1034744976950824,0.0769064703513127,False,leonessa,few_exemplars,6.403736591339111,6.51638650894165,9.891475677490234,8.030841827392578,6.570170402526856,8.760233879089355,10.070256233215332,6.0625505447387695
letto,94,12,FURNITURE,bed,1,LETTO_matrimoniale,36,3.194444444444445,1.125,1,10,0.25,0.9839974003409944,0.7306357997419775,False,letto matrimoniale,medium_exemplars,6.260499477386475,6.567873477935791,7.602682590484619,6.504342555999756,4.926018238067627,7.783738613128662,9.169034004211426,5.844205379486084
letto,94,12,FURNITURE,bed,1,LETTO_singolo,29,3.034482758620689,0.90625,1,10,0.1875,0.7777309394725676,0.60348457962823,False,letto singolo,medium_exemplars,6.437329292297363,6.919845581054688,9.043766021728516,7.730701923370361,5.822360515594482,9.120429039001465,10.718366622924805,6.137506008148193
letto,94,12,FURNITURE,bed,1,LETTO_a castello,21,3.238095238095238,0.65625,1,10,0.3125,0.529366354474523,0.4452955148868213,False,letto a castello,medium_exemplars,6.577806949615479,6.836541175842285,8.807217597961426,7.318185806274414,5.877538204193115,9.767864227294922,10.024757385253906,6.200282096862793
letto,94,12,FURNITURE,bed,1,LETTO_a una piazza e mezza,18,4.166666666666667,0.5625,2,11,0.0,0.3787110270249397,0.2957201622738703,False,letto a una piazza e mezza,medium_exemplars,6.469045639038086,6.7575297355651855,8.375100135803223,7.266649723052978,5.946421146392822,8.787238121032715,8.313070297241211,5.835753917694092
letto,94,12,FURNITURE,bed,1,LETTO_a baldacchino,5,4.0,0.15625,1,8,0.0625,0.0703891442321871,0.0833393133811666,False,letto a baldacchino,medium_exemplars,6.139937877655029,6.502213001251221,8.480497360229492,6.69735860824585,5.20395565032959,8.498598098754883,9.070155143737791,5.892038345336914
letto,94,12,FURNITURE,bed,1,LETTO_king size,7,4.428571428571429,0.21875,2,7,0.0,0.0700808943696042,0.0700808943696042,False,letto king size,medium_exemplars,6.337982177734375,6.721903324127197,9.041028022766112,7.405412673950195,5.930174350738525,9.309568405151367,9.704404830932615,5.977039337158203
letto,94,12,FURNITURE,bed,1,LETTO_alla francese,6,3.333333333333333,0.1875,2,5,0.0,0.07259565201015,0.0593328579456739,False,letto alla francese,medium_exemplars,6.346427917480469,6.7139973640441895,8.58437728881836,6.825882911682129,5.6050639152526855,9.279969215393066,9.303868293762209,6.029956817626953
letto,94,12,FURNITURE,bed,1,LETTO_ad acqua,5,4.4,0.15625,2,7,0.0,0.0347376550628026,0.0524385530335919,False,letto ad acqua,medium_exemplars,6.590476989746094,6.87308931350708,8.449732780456543,7.016226291656494,5.636379241943359,9.41288948059082,9.45081615447998,6.369073867797852
letto,94,12,FURNITURE,bed,1,LETTO_divano,7,5.0,0.21875,4,7,0.0,0.0498997723773646,0.0498997723773646,False,letto divano,medium_exemplars,6.454651832580566,6.713995933532715,8.93765926361084,7.160782814025879,5.696640968322754,9.247305870056152,10.803211212158203,6.038651466369629
lettore,95,2,HOBBIES,reader,11,LETTORE_cd,16,1.9375,0.5,1,5,0.25,0.4398747807042659,0.348828903421301,False,lettore cd,many_exemplars,6.318389892578125,6.459492206573486,8.067390441894531,7.034006118774414,5.320530414581299,7.613837242126465,11.33139991760254,5.870224475860596
lettore,95,2,HOBBIES,reader,11,LETTORE_dvd,17,2.352941176470588,0.53125,1,4,0.125,0.4425558977611891,0.252643083881718,False,lettore dvd,many_exemplars,6.1166510581970215,6.34758996963501,8.122607231140137,6.939436912536621,5.08200740814209,7.392844200134277,11.443022727966309,5.75563907623291
lettore,95,2,HOBBIES,reader,11,LETTORE_mp3,8,2.875,0.25,1,5,0.0625,0.1473487311182563,0.1107805929066224,False,lettore mp3,many_exemplars,6.110301494598389,6.335676670074463,7.441180229187012,6.508028984069824,4.753515720367432,6.611784934997559,8.216239929199219,5.651431560516357
lettore,95,2,HOBBIES,reader,11,LETTORE_attento,5,1.8,0.15625,1,3,0.09375,0.1135397980861908,0.1000161777326752,False,lettore attento,many_exemplars,6.149297714233398,6.328342914581299,8.28034496307373,6.904587745666504,5.272727012634277,7.146632671356201,9.247923851013184,5.8313703536987305
lettore,95,2,HOBBIES,reader,11,LETTORE_usb,4,1.5,0.125,1,3,0.09375,0.1004942213562091,0.0968830888663376,False,lettore usb,many_exemplars,6.109655380249023,6.403604984283447,8.146647453308105,6.973888874053955,5.219163417816162,7.156707763671875,9.554338455200195,5.804193496704102
lettore,95,2,HOBBIES,reader,11,LETTORE_di libri,4,4.25,0.125,1,12,0.0625,0.0692510180842221,0.0862031681501763,False,lettore di libri,many_exemplars,5.953184604644775,6.119029998779297,7.416369438171387,6.60552978515625,4.849615573883057,6.879593849182129,10.00554084777832,5.681685447692871
lettore,95,2,HOBBIES,reader,11,LETTORE_assiduo,4,2.25,0.125,1,3,0.03125,0.0592559120986966,0.0474110767757706,False,lettore assiduo,many_exemplars,6.061202049255371,6.231350421905518,7.606875419616699,6.356150150299072,4.916937351226807,6.930583477020264,8.330669403076172,5.811965465545654
lettore,95,2,HOBBIES,reader,11,LETTORE_distratto,4,3.0,0.125,2,4,0.0,0.0353011165052322,0.0353011165052322,False,lettore distratto,many_exemplars,6.017617702484131,6.209827423095703,7.763496398925781,6.966109275817871,5.092765331268311,6.685675621032715,9.140680313110352,5.840994358062744
lettore,95,2,HOBBIES,reader,11,LETTORE_blu-ray,5,4.0,0.15625,3,5,0.0,0.0316238836867691,0.0316238836867691,False,lettore blu-ray,many_exemplars,6.092305660247803,6.455486297607422,7.27871561050415,6.366377353668213,4.732326030731201,7.17378568649292,8.104808807373047,5.767974376678467
lettore,95,2,HOBBIES,reader,11,LETTORE_di codici a barre,4,5.5,0.125,4,7,0.0,0.005578881262791,0.0243689738716726,False,lettore di codici a barre,many_exemplars,5.873648166656494,6.084560871124268,6.590404987335205,6.631343364715576,4.676790714263916,5.962414741516113,8.264420509338379,5.3835649490356445
libreria,96,10,FURNITURE,bookcase,4,LIBRERIA_a scaffali,8,1.5,0.25,1,2,0.125,0.2149939376602414,0.1375323554653505,False,libreria a scaffali,few_exemplars,6.107289791107178,6.196126937866211,7.849052906036377,6.260460376739502,5.049578666687012,6.962740421295166,8.814846992492676,5.948740005493164
libreria,96,10,FURNITURE,bookcase,4,LIBRERIA_a muro,5,1.6,0.15625,1,3,0.09375,0.1212294261933128,0.106777987909433,False,libreria a muro,few_exemplars,6.066402912139893,6.233818531036377,7.720855712890625,6.38815450668335,5.072868824005127,7.203011512756348,8.577376365661621,5.966997146606445
