concept	n_concept	n_concept_list	category	concept_eng	list	exemplar	count	avg_rank_order	dominance	min_rank	max_rank	first_occur	availability_montefinese	availability	outliers	exemplar_string
MUCCA	108	11	ANIMALS	cow	11	MUCCA_frisona	5	2.0	0.15625	1	5	0.09375	0.114467616016555	0.114467616016555	False	frisona
MUCCA	108	11	ANIMALS	cow	11	MUCCA_simmental	5	3.0	0.15625	1	6	0.03125	0.07038732959590124	0.0790181428562112	False	simmental
MUCCA	108	11	ANIMALS	cow	11	MUCCA_vacca	5	1.2	0.15625	1	2	0.125	0.1425845271502174	0.1281330888663376	False	vacca
MURO	109	4	HOUSING BUILDINGS	wall	9	MURO_a secco	5	1.2	0.15625	1	2	0.125	0.1425845271502174	0.1281330888663376	False	muro a secco
MURO	109	4	HOUSING BUILDINGS	wall	9	MURO_di cartongesso	8	3.125	0.25	2	5	0.0	0.1333746844958679	0.0901749210709163	False	muro di cartongesso
MURO	109	4	HOUSING BUILDINGS	wall	9	MURO_di cemento	8	3.0	0.25	1	6	0.03125	0.1455814873737511	0.1234364152662354	False	muro di cemento
MURO	109	4	HOUSING BUILDINGS	wall	9	MURO_di legno	5	3.0	0.15625	2	4	0.0	0.05283713214740669	0.03788322232124327	False	muro di legno
MURO	109	4	HOUSING BUILDINGS	wall	9	MURO_di mattoni	18	2.222222222222222	0.5625	1	7	0.34375	0.4889908014368561	0.416969516467573	False	muro di mattoni
MURO	109	4	HOUSING BUILDINGS	wall	9	MURO_di pietra	7	2.285714285714286	0.21875	1	4	0.0625	0.1440289419527679	0.1081564703513127	False	muro di pietra
MURO	109	4	HOUSING BUILDINGS	wall	9	MURO_divisorio	5	3.8	0.15625	2	7	0.0	0.04918909334668239	0.06699388374594066	False	muro divisorio
MURO	109	4	HOUSING BUILDINGS	wall	9	MURO_muretto	6	3.5	0.1875	1	8	0.0625	0.09192597517077128	0.105154192739662	False	muretto
MURO	109	4	HOUSING BUILDINGS	wall	9	MURO_portante	13	2.0	0.40625	1	4	0.125	0.3399802594067058	0.2287263478964267	False	muro portante
NASO	110	1	BODY PARTS	nose	12	NASO_a patata	24	2.625	0.75	1	6	0.125	0.6421191340885865	0.4072593632502029	False	naso a patata
NASO	110	1	BODY PARTS	nose	12	NASO_a punta	10	3.5	0.3125	1	7	0.0625	0.187564915392001	0.157511851433555	False	naso a punta
NASO	110	1	BODY PARTS	nose	12	NASO_adunco	8	3.125	0.25	1	9	0.125	0.1665457913928821	0.1713646546641216	False	naso adunco
NASO	110	1	BODY PARTS	nose	12	NASO_all'insù	9	3.555555555555556	0.28125	1	6	0.03125	0.1478484696699243	0.1092597818049022	False	naso all' insù
NASO	110	1	BODY PARTS	nose	12	NASO_alla francese	14	3.428571428571428	0.4375	1	8	0.0625	0.3009938498492301	0.2346026105274236	False	naso alla francese
NASO	110	1	BODY PARTS	nose	12	NASO_aquilino	19	1.684210526315789	0.59375	1	7	0.375	0.5512278046231579	0.4991483185954048	False	naso aquilino
NASO	110	1	BODY PARTS	nose	12	NASO_con la gobba	4	3.75	0.125	2	7	0.0	0.03248214750591438	0.05562709204654853	False	naso con la gobba
NASO	110	1	BODY PARTS	nose	12	NASO_greco	6	3.666666666666667	0.1875	1	8	0.03125	0.08040358909286273	0.09640267715472238	False	naso greco
NASO	110	1	BODY PARTS	nose	12	NASO_piccolo	4	3.25	0.125	2	5	0.0	0.03362353233334407	0.04387005103467542	False	naso piccolo
NASO	110	1	BODY PARTS	nose	12	NASO_storto	7	4.285714285714286	0.21875	3	7	0.0	0.0700688387806866	0.0700688387806866	False	naso storto
NAVE	111	4	VEHICLES	ship	10	NAVE_battello	4	4.5	0.125	1	10	0.03125	0.04115880351720444	0.06764520612891324	False	battello
NAVE	111	4	VEHICLES	ship	10	NAVE_cargo	14	3.571428571428572	0.4375	1	8	0.03125	0.2902490603698274	0.2169450435694395	False	nave cargo
NAVE	111	4	VEHICLES	ship	10	NAVE_da crociera	26	1.653846153846154	0.8125	1	8	0.59375	0.7711606556707594	0.7066713282212217	False	nave da crociera
NAVE	111	4	VEHICLES	ship	10	NAVE_da guerra	5	3.4	0.15625	1	4	0.03125	0.05352163147161231	0.04378235546535047	False	nave da guerra
NAVE	111	4	VEHICLES	ship	10	NAVE_da pesca	5	3.4	0.15625	2	6	0.0	0.05239486557092626	0.06290386652752895	False	nave da pesca
NAVE	111	4	VEHICLES	ship	10	NAVE_motoscafo	4	6.0	0.125	4	9	0.0	0.005332553201069322	0.03364131033092127	False	motoscafo
NAVE	111	4	VEHICLES	ship	10	NAVE_traghetto	13	4.307692307692308	0.40625	2	11	0.0	0.2326356230617525	0.2109681693061863	False	traghetto
NAVE	111	4	VEHICLES	ship	10	NAVE_yacht	6	3.833333333333333	0.1875	2	10	0.0	0.07731397705537206	0.1077724142676843	False	yacht
OCCHIO	112	15	BODY PARTS	eye	12	OCCHIO_a mandorla	20	1.55	0.625	1	6	0.5	0.5916902769399668	0.5475513612763617	False	occhio a mandorla
OCCHIO	112	15	BODY PARTS	eye	12	OCCHIO_azzurro	9	3.555555555555556	0.28125	1	8	0.03125	0.1537557737083528	0.1434947966733997	False	occhio azzurro
OCCHIO	112	15	BODY PARTS	eye	12	OCCHIO_blu	6	3.0	0.1875	1	5	0.0625	0.1000155328368914	0.09191861275079569	False	occhio blu
OCCHIO	112	15	BODY PARTS	eye	12	OCCHIO_grande	4	3.5	0.125	2	5	0.0	0.03194594816145593	0.04143523203310996	False	occhio grande
OCCHIO	112	15	BODY PARTS	eye	12	OCCHIO_grigio	5	5.0	0.15625	3	8	0.0	0.02228721664846479	0.04778418456344752	False	occhio grigio
OCCHIO	112	15	BODY PARTS	eye	12	OCCHIO_marrone	13	3.923076923076923	0.40625	2	7	0.0	0.2424336434501552	0.1562066009284027	False	occhio marrone
OCCHIO	112	15	BODY PARTS	eye	12	OCCHIO_nero	6	5.5	0.1875	3	7	0.0	0.02879389895998397	0.03818507342691674	False	occhio nero
OCCHIO	112	15	BODY PARTS	eye	12	OCCHIO_piccolo	4	4.5	0.125	3	6	0.0	0.01484077838238643	0.03117361780045737	False	occhio piccolo
OCCHIO	112	15	BODY PARTS	eye	12	OCCHIO_verde	15	3.4	0.46875	1	9	0.125	0.3356432858790265	0.2784116727999779	False	occhio verde
ORCHIDEA	113	12	PLANTS	orchid	8	ORCHIDEA_bianca	13	2.0	0.40625	1	5	0.15625	0.3423637636228715	0.2670955227036153	False	orchidea bianca
ORCHIDEA	113	12	PLANTS	orchid	8	ORCHIDEA_cattleya	6	1.5	0.1875	1	2	0.09375	0.1529328417662743	0.1031492665990129	False	cattleya
ORCHIDEA	113	12	PLANTS	orchid	8	ORCHIDEA_miltonia	4	3.0	0.125	1	5	0.0625	0.06541100938889896	0.06876617773267524	False	miltonia
ORCHIDEA	113	12	PLANTS	orchid	8	ORCHIDEA_rosa	8	3.0	0.25	1	4	0.03125	0.1390913589455787	0.0795615155941165	False	orchidea rosa
ORCHIDEA	113	12	PLANTS	orchid	8	ORCHIDEA_viola	4	3.5	0.125	2	6	0.0	0.02868207993368076	0.04776814285621119	False	orchidea viola
ORECCHIO	114	3	BODY PARTS	ear	1	ORECCHIO_a punta	9	2.666666666666667	0.28125	1	5	0.09375	0.1911986574843497	0.1506480389441084	False	orecchio a punta
ORECCHIO	114	3	BODY PARTS	ear	1	ORECCHIO_a sventola	12	1.916666666666667	0.375	1	5	0.1875	0.3182416480990549	0.2631764684031805	False	orecchio a sventola
ORECCHIO	114	3	BODY PARTS	ear	1	ORECCHIO_grande	4	1.75	0.125	1	3	0.0625	0.08376169074248754	0.07552798790943303	False	orecchio grande
ORECCHIO	114	3	BODY PARTS	ear	1	ORECCHIO_piccolo	7	2.0	0.21875	1	3	0.0625	0.1554335949782302	0.09845087486196148	False	orecchio piccolo
OROLOGIO	115	5	FURNISHINGS/FITTINGS	clock	3	OROLOGIO_a cucù	13	3.538461538461538	0.40625	1	8	0.0625	0.2654229954411944	0.2086488388194196	False	orologio a cucù
OROLOGIO	115	5	FURNISHINGS/FITTINGS	clock	3	OROLOGIO_a pendolo	14	3.5	0.4375	1	9	0.09375	0.2999752298333903	0.2501141230726103	False	orologio a pendolo
OROLOGIO	115	5	FURNISHINGS/FITTINGS	clock	3	OROLOGIO_analogico	11	3.727272727272727	0.34375	1	8	0.0625	0.2024022664141895	0.1699525367731684	False	orologio analogico
OROLOGIO	115	5	FURNISHINGS/FITTINGS	clock	3	OROLOGIO_cronografo	4	5.25	0.125	1	10	0.03125	0.03509074999597954	0.05760855350703895	False	cronografo
OROLOGIO	115	5	FURNISHINGS/FITTINGS	clock	3	OROLOGIO_da muro	6	2.5	0.1875	1	5	0.03125	0.1078496063660067	0.09703156936008513	False	orologio da muro
OROLOGIO	115	5	FURNISHINGS/FITTINGS	clock	3	OROLOGIO_da parete	13	3.692307692307693	0.40625	1	7	0.03125	0.2560991162999378	0.1775617018853073	False	orologio da parete
OROLOGIO	115	5	FURNISHINGS/FITTINGS	clock	3	OROLOGIO_da polso	29	1.655172413793103	0.90625	1	4	0.53125	0.8613244994666183	0.6635332430454497	False	orologio da polso
OROLOGIO	115	5	FURNISHINGS/FITTINGS	clock	3	OROLOGIO_da taschino	13	3.538461538461538	0.40625	1	7	0.0625	0.2640817860139361	0.189659606566928	False	orologio da taschino
OROLOGIO	115	5	FURNISHINGS/FITTINGS	clock	3	OROLOGIO_digitale	14	4.142857142857143	0.4375	2	7	0.0	0.2605736533033698	0.1547050638626395	False	orologio digitale
OROLOGIO	115	5	FURNISHINGS/FITTINGS	clock	3	OROLOGIO_smartwatch	6	4.5	0.1875	2	8	0.0	0.05121784844142788	0.07028266897850788	False	smartwatch
OROLOGIO	115	5	FURNISHINGS/FITTINGS	clock	3	OROLOGIO_subacqueo	7	5.714285714285714	0.21875	3	9	0.0	0.04562249356891673	0.06483402666330713	False	orologio subacqueo
OROLOGIO	115	5	FURNISHINGS/FITTINGS	clock	3	OROLOGIO_sveglia	5	4.6	0.15625	1	8	0.03125	0.05215626209577296	0.06991181299505692	False	orologio sveglia
ORSO	116	1	ANIMALS	bear	7	ORSO_bianco	14	2.285714285714286	0.4375	1	7	0.0625	0.3570733901130962	0.2931460789381936	False	orso bianco
ORSO	116	1	ANIMALS	bear	7	ORSO_bruno	31	1.548387096774194	0.96875	1	3	0.53125	0.930053595741788	0.6494931560730623	False	orso bruno
ORSO	116	1	ANIMALS	bear	7	ORSO_grizzly	16	2.5625	0.5	1	5	0.125	0.4002464880877206	0.2532840524849952	False	grizzly
ORSO	116	1	ANIMALS	bear	7	ORSO_marsicano	5	3.6	0.15625	2	5	0.0	0.04174833079545655	0.04174833079545655	False	orso marsicano
ORSO	116	1	ANIMALS	bear	7	ORSO_nero	7	4.285714285714286	0.21875	3	6	0.0	0.06690994417719644	0.05369027763203709	False	orso nero
ORSO	116	1	ANIMALS	bear	7	ORSO_orsetto lavatore	4	4.25	0.125	3	5	0.0	0.01278831961144564	0.02172898464367373	False	orsetto lavatore
ORSO	116	1	ANIMALS	bear	7	ORSO_panda	4	4.75	0.125	4	6	0.0	0.008397850262108876	0.02381979299841367	False	panda
ORSO	116	1	ANIMALS	bear	7	ORSO_polare	21	2.380952380952381	0.65625	1	6	0.21875	0.5661520206644121	0.4063752479956023	False	orso polare
PADELLA	117	12	KITCHENWARE	pan	5	PADELLA_antiaderente	27	1.851851851851852	0.84375	1	5	0.46875	0.7865760654502885	0.6138837734575419	False	padella antiaderente
PADELLA	117	12	KITCHENWARE	pan	5	PADELLA_di acciaio	10	4.3	0.3125	2	9	0.0	0.158278470417243	0.1480884427490521	False	padella di acciaio
PADELLA	117	12	KITCHENWARE	pan	5	PADELLA_di ghisa	6	4.666666666666667	0.1875	1	10	0.03125	0.06305805757597946	0.09087067076961455	False	padella di ghisa
PADELLA	117	12	KITCHENWARE	pan	5	PADELLA_di rame	6	2.833333333333333	0.1875	1	5	0.03125	0.0959838222270326	0.08501495007777085	False	padella di rame
PADELLA	117	12	KITCHENWARE	pan	5	PADELLA_grande	4	3.5	0.125	2	5	0.0	0.03194594816145593	0.04143523203310996	False	padella grande
PADELLA	117	12	KITCHENWARE	pan	5	PADELLA_per crepes	11	3.0	0.34375	1	6	0.03125	0.2258913842827772	0.159104470334411	False	padella per crepes
PADELLA	117	12	KITCHENWARE	pan	5	PADELLA_piccola	4	2.5	0.125	1	4	0.03125	0.05564477960882516	0.05564477960882516	False	padella piccola
PADELLA	117	12	KITCHENWARE	pan	5	PADELLA_wok	15	3.133333333333333	0.46875	1	11	0.15625	0.3545217908546753	0.3263612542051955	False	wok
PALLA	118	1	HOBBIES	ball	11	PALLA_da baseball	9	3.444444444444445	0.28125	1	7	0.125	0.1709710283755822	0.1561131952278817	False	palla da baseball
PALLA	118	1	HOBBIES	ball	11	PALLA_da basket	23	2.347826086956522	0.71875	1	6	0.25	0.630428869282012	0.4544540767004177	False	palla da basket
PALLA	118	1	HOBBIES	ball	11	PALLA_da biliardo	4	7.75	0.125	6	11	0.0	0.001512893381781086	0.02916937489237671	False	palla da biliardo
PALLA	118	1	HOBBIES	ball	11	PALLA_da bowling	6	6.0	0.1875	3	10	0.0	0.02731362030826118	0.05924530087410713	False	palla da bowling
PALLA	118	1	HOBBIES	ball	11	PALLA_da calcio	27	2.259259259259259	0.84375	1	5	0.28125	0.7589862400153765	0.4986976049287928	False	palla da calcio
PALLA	118	1	HOBBIES	ball	11	PALLA_da golf	8	5.75	0.25	2	10	0.0	0.07064138716679937	0.08924310672798592	False	palla da golf
PALLA	118	1	HOBBIES	ball	11	PALLA_da ping pong	7	6.142857142857143	0.21875	4	9	0.0	0.0367050097253766	0.05549554944512025	False	palla da ping pong
PALLA	118	1	HOBBIES	ball	11	PALLA_da rugby	12	3.5	0.375	1	6	0.03125	0.2343377041150376	0.1517681676015794	False	palla da rugby
PALLA	118	1	HOBBIES	ball	11	PALLA_da tennis	20	4.4	0.625	1	8	0.03125	0.4243268910664854	0.2418549761328634	False	palla da tennis
PALLA	118	1	HOBBIES	ball	11	PALLA_da volo	23	3.173913043478261	0.71875	1	5	0.0625	0.5766544735058751	0.2548040147520641	False	palla da volo
PANCIA	119	15	BODY PARTS	belly	6	PANCIA_gonfia	13	1.923076923076923	0.40625	1	3	0.09375	0.3427446082962795	0.1791753700774386	False	pancia gonfia
PANCIA	119	15	BODY PARTS	belly	6	PANCIA_grassa	6	2.833333333333333	0.1875	2	4	0.0	0.08736022136640016	0.05656280724771974	False	pancia grassa
PANCIA	119	15	BODY PARTS	belly	6	PANCIA_muscolosa	4	3.0	0.125	2	4	0.0	0.03113900096503421	0.03113900096503421	False	pancia muscolosa
PANCIA	119	15	BODY PARTS	belly	6	PANCIA_piatta	20	1.05	0.625	1	2	0.59375	0.6214371039829298	0.5968830888663376	False	pancia piatta
PANCIA	119	15	BODY PARTS	belly	6	PANCIA_piena	5	2.8	0.15625	1	4	0.03125	0.06986524192911894	0.05877786847516278	False	pancia piena
PANCIA	119	15	BODY PARTS	belly	6	PANCIA_vuota	4	3.75	0.125	2	5	0.0	0.0241727001313865	0.03374560392598801	False	pancia vuota
PANE	120	3	FOODS	bread	10	PANE_a fette	4	5.0	0.125	2	10	0.0	0.0297425999021989	0.0602464658932157	False	pane a fette
PANE	120	3	FOODS	bread	10	PANE_ai cereali	9	3.222222222222222	0.28125	1	7	0.0625	0.1673489528979989	0.1471241694930353	False	pane ai cereali
PANE	120	3	FOODS	bread	10	PANE_al latte	4	7.0	0.125	3	11	0.0	0.007580946903005982	0.03900208977137273	False	pane al latte
PANE	120	3	FOODS	bread	10	PANE_all'olio	5	6.2	0.15625	2	10	0.0	0.02540631602319432	0.05460662213796871	False	pane all' olio
PANE	120	3	FOODS	bread	10	PANE_arabo	6	4.0	0.1875	1	11	0.0625	0.09812854268933992	0.1200847769097536	False	pane arabo
PANE	120	3	FOODS	bread	10	PANE_azzimo	5	5.2	0.15625	1	12	0.03125	0.05545045385026449	0.08533850261691865	False	pane azzimo
PANE	120	3	FOODS	bread	10	PANE_baguette	15	3.6	0.46875	1	9	0.0625	0.3293767909548964	0.2718106710178487	False	baguette
PANE	120	3	FOODS	bread	10	PANE_bianco	5	2.2	0.15625	1	4	0.0625	0.09554733406121586	0.08689477960882516	False	pane bianco
PANE	120	3	FOODS	bread	10	PANE_carasau	4	5.0	0.125	1	13	0.03125	0.04890371573392351	0.07776705403645048	False	pane carasau
PANE	120	3	FOODS	bread	10	PANE_ciabatta	10	5.3	0.3125	2	16	0.0	0.1618645430534741	0.1972653862144569	False	ciabatta
PANE	120	3	FOODS	bread	10	PANE_di grano duro	4	3.75	0.125	2	5	0.0	0.0241727001313865	0.03374560392598801	False	pane di grano duro
PANE	120	3	FOODS	bread	10	PANE_di segale	5	3.8	0.15625	1	9	0.03125	0.06461145392823567	0.08860018055290333	False	pane di segale
PANE	120	3	FOODS	bread	10	PANE_filone	5	4.6	0.15625	1	7	0.03125	0.04626209018306228	0.05877786847516278	False	filone
PANE	120	3	FOODS	bread	10	PANE_focaccia	4	6.0	0.125	3	10	0.0	0.0136658632247745	0.04584569037101582	False	focaccia
PANE	120	3	FOODS	bread	10	PANE_in cassetta	4	4.5	0.125	1	9	0.03125	0.0395175178559566	0.0618625150596504	False	pane in cassetta
PANE	120	3	FOODS	bread	10	PANE_integrale	17	3.0	0.53125	1	8	0.125	0.4135650590459131	0.3259017617263534	False	pane integrale
PANE	120	3	FOODS	bread	10	PANE_rosetta	9	3.555555555555556	0.28125	1	8	0.0625	0.1597316184510135	0.1507449788834442	False	rosetta
PANE	120	3	FOODS	bread	10	PANE_senza sale	4	5.75	0.125	5	7	0.0	0.003901297090902924	0.02121829618478625	False	pane senza sale
PANE	120	3	FOODS	bread	10	PANE_tartaruga	4	4.5	0.125	3	6	0.0	0.01200898275198031	0.02841168324918735	False	pane tartaruga
PANTALONE	121	7	CLOTHES	trouser	2	PANTALONE_a palazzo	9	3.666666666666667	0.28125	1	17	0.125	0.1996770814835189	0.2232908991692398	False	pantalone a palazzo
PANTALONE	121	7	CLOTHES	trouser	2	PANTALONE_a sigaretta	8	5.125	0.25	1	10	0.0625	0.1111912635410283	0.1236875829964519	False	pantalone a sigaretta
PANTALONE	121	7	CLOTHES	trouser	2	PANTALONE_a vita alta	8	4.0	0.25	1	7	0.0625	0.1175474825399321	0.1081306646141602	False	pantalone a vita alta
PANTALONE	121	7	CLOTHES	trouser	2	PANTALONE_a vita bassa	6	4.5	0.1875	2	8	0.0	0.05942372118139461	0.07641703811517371	False	pantalone a vita bassa
PANTALONE	121	7	CLOTHES	trouser	2	PANTALONE_a zampa	16	2.875	0.5	1	9	0.15625	0.3950430486301625	0.3408557564304609	False	pantalone a zampa
PANTALONE	121	7	CLOTHES	trouser	2	PANTALONE_bermuda	5	5.4	0.15625	2	8	0.0	0.02480185674033213	0.04611655354134864	False	bermuda
PANTALONE	121	7	CLOTHES	trouser	2	PANTALONE_cargo	5	5.6	0.15625	3	8	0.0	0.01877609441209722	0.04138893646141748	False	pantalone cargo
PANTALONE	121	7	CLOTHES	trouser	2	PANTALONE_corto	6	4.166666666666667	0.1875	1	10	0.03125	0.08219773560315387	0.1060139352794942	False	pantalone corto
PANTALONE	121	7	CLOTHES	trouser	2	PANTALONE_della tuta	13	7.153846153846154	0.40625	2	18	0.0	0.1650811286670915	0.2055578172499128	False	pantalone della tuta
PANTALONE	121	7	CLOTHES	trouser	2	PANTALONE_di lino	4	6.25	0.125	2	14	0.0	0.01910752978348856	0.0630948599112447	False	pantalone di lino
PANTALONE	121	7	CLOTHES	trouser	2	PANTALONE_elegante	9	4.666666666666667	0.28125	1	9	0.0625	0.1381874315136044	0.1381874315136044	False	pantalone elegante
PANTALONE	121	7	CLOTHES	trouser	2	PANTALONE_jeans	22	2.545454545454545	0.6875	1	11	0.3125	0.5965896966175123	0.5330705789673659	False	jeans
PANTALONE	121	7	CLOTHES	trouser	2	PANTALONE_leggings	5	5.6	0.15625	2	12	0.0	0.03243148711447286	0.07358244031282184	False	leggings
PANTALONE	121	7	CLOTHES	trouser	2	PANTALONE_lungo	5	3.6	0.15625	1	11	0.0625	0.0900788880932037	0.1101898778666582	False	pantalone lungo
PANTALONE	121	7	CLOTHES	trouser	2	PANTALONE_pantaloncino	6	2.166666666666667	0.1875	1	5	0.0625	0.1266458863321156	0.1183866703169897	False	pantaloncini
PANTALONE	121	7	CLOTHES	trouser	2	PANTALONE_pinocchietto	5	8.2	0.15625	4	22	0.0	0.01769595287342977	0.08682635974270952	False	pinocchietto
PANTALONE	121	7	CLOTHES	trouser	2	PANTALONE_shorts	4	6.0	0.125	3	9	0.0	0.008581637722976402	0.03618042292755348	False	shorts
PANTALONE	121	7	CLOTHES	trouser	2	PANTALONE_skinny	4	3.0	0.125	2	4	0.0	0.03113900096503421	0.03113900096503421	False	pantalone skinny
PASTA	122	9	FOODS	pasta	8	PASTA_all'uovo	9	9.22222222222222	0.28125	3	23	0.0	0.06756907170311949	0.1433188167944935	False	pasta all' uovo
PASTA	122	9	FOODS	pasta	8	PASTA_bucatini	8	9.25	0.25	2	28	0.0	0.0485982075993527	0.1419193805843446	False	bucatini
PASTA	122	9	FOODS	pasta	8	PASTA_corta	9	3.666666666666667	0.28125	1	16	0.15625	0.2032629529692493	0.2216411709279664	False	pasta corta
PASTA	122	9	FOODS	pasta	8	PASTA_ditalini	4	14.5	0.125	10	17	0.0	3.325425772814039e-05	0.01965858046972058	False	ditalini
PASTA	122	9	FOODS	pasta	8	PASTA_farfalle	17	6.705882352941177	0.53125	1	21	0.125	0.2949963322259679	0.3224721030800622	False	farfalle
PASTA	122	9	FOODS	pasta	8	PASTA_fettuccine	6	5.666666666666667	0.1875	3	11	0.0	0.03368884768204842	0.07333729405762085	False	fettuccine
PASTA	122	9	FOODS	pasta	8	PASTA_fresca	8	7.875	0.25	3	17	0.0	0.04957061010526468	0.1089703231962027	False	pasta fresca
PASTA	122	9	FOODS	pasta	8	PASTA_fusilli	16	5.9375	0.5	1	22	0.1875	0.306690939362897	0.3382583463092003	False	fusilli
PASTA	122	9	FOODS	pasta	8	PASTA_gnocchi	4	15.0	0.125	5	20	0.0	0.001455734821765557	0.03088510483873816	False	gnocchi
PASTA	122	9	FOODS	pasta	8	PASTA_integrale	8	3.0	0.25	1	6	0.0625	0.1497968284485667	0.1303669110933702	False	pasta integrale
PASTA	122	9	FOODS	pasta	8	PASTA_lasagne	8	7.625	0.25	3	17	0.0	0.04651474092408618	0.1092558020773182	False	lasagne
PASTA	122	9	FOODS	pasta	8	PASTA_linguine	10	5.7	0.3125	2	15	0.0	0.1243049255684826	0.1649068944393274	False	linguine
PASTA	122	9	FOODS	pasta	8	PASTA_liscia	5	11.8	0.15625	3	30	0.0	0.01580842186323877	0.08306626040754794	False	pasta liscia
PASTA	122	9	FOODS	pasta	8	PASTA_lunga	7	4.857142857142857	0.21875	1	15	0.03125	0.1073249509286745	0.1429147756466528	False	pasta lunga
PASTA	122	9	FOODS	pasta	8	PASTA_maccheroni	9	9.11111111111111	0.28125	1	25	0.03125	0.08774298969551024	0.1584899030768509	False	maccheroni
PASTA	122	9	FOODS	pasta	8	PASTA_mezze maniche	6	10.5	0.1875	4	18	0.0	0.01091904842028099	0.06214951311001731	False	pasta mezze maniche
PASTA	122	9	FOODS	pasta	8	PASTA_orecchiette	5	6.4	0.15625	3	17	0.0	0.02849395230173893	0.08790416601328681	False	orecchiette
PASTA	122	9	FOODS	pasta	8	PASTA_pappardelle	4	15.75	0.125	7	22	0.0	0.0003172873800343196	0.03122245733290681	False	pappardelle
PASTA	122	9	FOODS	pasta	8	PASTA_pastina	5	10.2	0.15625	7	15	0.0	0.00193034263903244	0.03821427314865729	False	pastina
PASTA	122	9	FOODS	pasta	8	PASTA_penne	13	3.692307692307693	0.40625	1	12	0.03125	0.2683131857691416	0.260195598234262	False	penne
PASTA	122	9	FOODS	pasta	8	PASTA_penne lisce	5	5.4	0.15625	2	10	0.0	0.03178132297502605	0.0640682273532753	False	penne lisce
PASTA	122	9	FOODS	pasta	8	PASTA_ravioli	7	14.71428571428571	0.21875	6	25	0.0	0.008119163532810995	0.07167026524025602	False	ravioli
PASTA	122	9	FOODS	pasta	8	PASTA_rigata	6	9.666666666666666	0.1875	2	31	0.0	0.04967715611583047	0.1202233888085716	False	pasta rigata
PASTA	122	9	FOODS	pasta	8	PASTA_rigatoni	13	5.615384615384615	0.40625	1	13	0.03125	0.2035574994792024	0.2035574994792024	False	rigatoni
PASTA	122	9	FOODS	pasta	8	PASTA_secca	4	5.75	0.125	1	9	0.03125	0.03451867247693374	0.05070697455743041	False	pasta secca
PASTA	122	9	FOODS	pasta	8	PASTA_spaghetti	23	3.565217391304348	0.71875	1	13	0.125	0.5679972243981783	0.4845883272282287	False	spaghetti
PASTA	122	9	FOODS	pasta	8	PASTA_stelline	4	16.0	0.125	8	28	0.0	0.0001497661630832966	0.04107296737141466	False	stelline
PASTA	122	9	FOODS	pasta	8	PASTA_strozzapreti	4	10.0	0.125	2	20	0.0	0.01597614630643417	0.05738698268662439	False	strozzapreti
PASTA	122	9	FOODS	pasta	8	PASTA_tagliatelle	9	12.11111111111111	0.28125	2	22	0.0	0.0487946602542018	0.10909499727071	False	tagliatelle
PASTA	122	9	FOODS	pasta	8	PASTA_tortellini	4	15.5	0.125	5	24	0.0	0.001487000154100955	0.040248490870668	False	tortellini
PASTA	122	9	FOODS	pasta	8	PASTA_trofie	4	15.5	0.125	6	24	0.0	0.0006908058654790984	0.03781263212010914	False	trofie
PASTELLO	123	13	STATIONERY	pastel	4	PASTELLO_a cera	15	1.2	0.46875	1	2	0.375	0.4545468336373971	0.3843992665990129	False	pastello a cera
PASTELLO	123	13	STATIONERY	pastel	4	PASTELLO_a matita	10	2.1	0.3125	1	3	0.0625	0.2397473980600295	0.1213737618144899	False	pastello a matita
PASTELLO	123	13	STATIONERY	pastel	4	PASTELLO_ad acqua	4	2.5	0.125	1	4	0.03125	0.05564477960882516	0.05564477960882516	False	pastello ad acqua
