category	concept_eng	concept	concept_exemplar	exemplar	length	freq_ass	freq_rel	outlier
KITCHENWARE	pot	PENTOLA	PENTOLA_antiaderente	pentola antiaderente	2	1323	0.09	no
KITCHENWARE	pot	PENTOLA	PENTOLA_bassa	pentola bassa	2	179	0.01	no
KITCHENWARE	pot	PENTOLA	PENTOLA_casseruola	casseruola	1	24207	1.67	no
KITCHENWARE	pot	PENTOLA	PENTOLA_casseruola	pentola casseruola	2	1	0	no
KITCHENWARE	pot	PENTOLA	PENTOLA_padella	padella	1	34793	2.4	no
KITCHENWARE	pot	PENTOLA	PENTOLA_padella	pentola padella	2	1	0	no
KITCHENWARE	pot	PENTOLA	PENTOLA_pentolino	pentolino	1	27370	1.89	no
KITCHENWARE	pot	PENTOLA	PENTOLA_pentolino	pentola pentolino	2	0	0	no
KITCHENWARE	pot	PENTOLA	PENTOLA_pentolone	pentolone	1	6724	0.46	no
KITCHENWARE	pot	PENTOLA	PENTOLA_pentolone	pentola pentolone	2	0	0	no
KITCHENWARE	pot	PENTOLA	PENTOLA_piccola	pentola piccola	2	114	0.01	no
KITCHENWARE	pot	PENTOLA	PENTOLA_vaporiera	vaporiera	1	3760	0.26	no
KITCHENWARE	pot	PENTOLA	PENTOLA_vaporiera	pentola vaporiera	2	18	0	no
KITCHENWARE	pot	PENTOLA	PENTOLA_wok	wok	1	5136	0.35	no
KITCHENWARE	pot	PENTOLA	PENTOLA_wok	pentola wok	2	63	0	no
STATIONERY	ruler	RIGHELLO	RIGHELLO_corto	righello corto	2	0	0	no
STATIONERY	ruler	RIGHELLO	RIGHELLO_flessibile	righello flessibile	2	7	0	no
STATIONERY	ruler	RIGHELLO	RIGHELLO_goniometro	goniometro	1	2396	0.17	no
STATIONERY	ruler	RIGHELLO	RIGHELLO_goniometro	righello goniometro	2	1	0	no
STATIONERY	ruler	RIGHELLO	RIGHELLO_lungo	righello lungo	2	41	0	no
STATIONERY	ruler	RIGHELLO	RIGHELLO_metro	metro	1	42419	2.92	no
STATIONERY	ruler	RIGHELLO	RIGHELLO_metro	righello metro	2	1	0	no
STATIONERY	ruler	RIGHELLO	RIGHELLO_riga	riga	1	41272	2.84	no
STATIONERY	ruler	RIGHELLO	RIGHELLO_riga	righello riga	2	1	0	no
STATIONERY	ruler	RIGHELLO	RIGHELLO_squadra	squadra	1	40521	2.79	no
STATIONERY	ruler	RIGHELLO	RIGHELLO_squadra	righello squadra	2	0	0	no
STATIONERY	ruler	RIGHELLO	RIGHELLO_trasparente	righello trasparente	2	19	0	no
BODY PARTS	back	SCHIENA	SCHIENA_curva	schiena curva	2	809	0.06	no
BODY PARTS	back	SCHIENA	SCHIENA_dritta	schiena dritta	2	7303	0.5	no
BODY PARTS	back	SCHIENA	SCHIENA_lordotica	schiena lordotica	2	0	0	no
BODY PARTS	back	SCHIENA	SCHIENA_pelosa	schiena pelosa	2	20	0	no
BODY PARTS	back	SCHIENA	SCHIENA_scoliotica	schiena scoliotica	2	5	0	no
BODY PARTS	back	SCHIENA	SCHIENA_storta	schiena storta	2	79	0.01	no
FURNISHINGS/FITTINGS	mirror	SPECCHIO	SPECCHIO_antico	specchio antico	2	131	0.01	no
FURNISHINGS/FITTINGS	mirror	SPECCHIO	SPECCHIO_concavo	specchio concavo	2	414	0.03	no
FURNISHINGS/FITTINGS	mirror	SPECCHIO	SPECCHIO_convesso	specchio convesso	2	318	0.02	no
FURNISHINGS/FITTINGS	mirror	SPECCHIO	SPECCHIO_deformante	specchio deformante	2	806	0.06	no
FURNISHINGS/FITTINGS	mirror	SPECCHIO	SPECCHIO_portatile	specchio portatile	2	38	0	no
FURNISHINGS/FITTINGS	mirror	SPECCHIO	SPECCHIO_quadrato	specchio quadrato	2	54	0	no
FURNISHINGS/FITTINGS	mirror	SPECCHIO	SPECCHIO_retrovisore	specchio retrovisore	2	679	0.05	no
FURNISHINGS/FITTINGS	mirror	SPECCHIO	SPECCHIO_rotondo	specchio rotondo	2	235	0.02	no
KITCHENWARE	chopping board	TAGLIERE	TAGLIERE_grande	tagliere grande	2	32	0	no
KITCHENWARE	chopping board	TAGLIERE	TAGLIERE_piccolo	tagliere piccolo	2	14	0	no
KITCHENWARE	chopping board	TAGLIERE	TAGLIERE_rotondo	tagliere rotondo	2	25	0	no
VEHICLES	bus	AUTOBUS	AUTOBUS_corriera	corriera	1	8286	0.57	no
VEHICLES	bus	AUTOBUS	AUTOBUS_corriera	autobus corriera	2	1	0	no
VEHICLES	bus	AUTOBUS	AUTOBUS_elettrico	autobus elettrico	2	238	0.02	no
VEHICLES	bus	AUTOBUS	AUTOBUS_extraurbano	autobus extraurbano	2	174	0.01	no
VEHICLES	bus	AUTOBUS	AUTOBUS_filobus	filobus	1	9985	0.69	no
VEHICLES	bus	AUTOBUS	AUTOBUS_filobus	autobus filobus	2	5	0	no
VEHICLES	bus	AUTOBUS	AUTOBUS_minibus	minibus	1	14880	1.03	no
VEHICLES	bus	AUTOBUS	AUTOBUS_minibus	autobus minibus	2	11	0	no
VEHICLES	bus	AUTOBUS	AUTOBUS_piccolo	autobus piccolo	2	3	0	no
VEHICLES	bus	AUTOBUS	AUTOBUS_privato	autobus privato	2	186	0.01	no
VEHICLES	bus	AUTOBUS	AUTOBUS_pullman	pullman	1	40888	2.82	no
VEHICLES	bus	AUTOBUS	AUTOBUS_pullman	autobus pullman	2	39	0	no
VEHICLES	bus	AUTOBUS	AUTOBUS_scoperto	autobus scoperto	2	156	0.01	no
VEHICLES	bus	AUTOBUS	AUTOBUS_scuolabus	scuolabus	1	14394	0.99	no
VEHICLES	bus	AUTOBUS	AUTOBUS_scuolabus	autobus scuolabus	2	0	0	no
VEHICLES	bus	AUTOBUS	AUTOBUS_snodato	autobus snodato	2	24	0	no
VEHICLES	bus	AUTOBUS	AUTOBUS_turistico	autobus turistico	2	1012	0.07	no
VEHICLES	bus	AUTOBUS	AUTOBUS_urbano	autobus urbano	2	984	0.07	no
PLANTS	cactus	CACTUS	CACTUS_saguaro	saguaro	1	165	0.01	no
PLANTS	cactus	CACTUS	CACTUS_saguaro	cactus saguaro	2	39	0	no
FURNITURE	chest of drawers	CASSETTIERA	CASSETTIERA_comodino	comodino	1	28547	1.97	no
FURNITURE	chest of drawers	CASSETTIERA	CASSETTIERA_comodino	cassettiera comodino	2	1	0	no
FURNITURE	chest of drawers	CASSETTIERA	CASSETTIERA_comò	comò	1	8084	0.56	no
FURNITURE	chest of drawers	CASSETTIERA	CASSETTIERA_comò	cassettiera comò	2	2	0	no
FURNITURE	chest of drawers	CASSETTIERA	CASSETTIERA_portascarpe	portascarpe	1	437	0.03	no
FURNITURE	chest of drawers	CASSETTIERA	CASSETTIERA_portascarpe	cassettiera portascarpe	2	0	0	no
FURNITURE	chest of drawers	CASSETTIERA	CASSETTIERA_settimino	settimino	1	868	0.06	no
FURNITURE	chest of drawers	CASSETTIERA	CASSETTIERA_settimino	cassettiera settimino	2	4	0	no
FURNITURE	chest of drawers	CASSETTIERA	CASSETTIERA_vintage	cassettiera vintage	2	36	0	no
ANIMALS	elephant	ELEFANTE	ELEFANTE_africano	elefante africano	2	593	0.04	no
ANIMALS	elephant	ELEFANTE	ELEFANTE_asiatico	elefante asiatico	2	389	0.03	no
ANIMALS	elephant	ELEFANTE	ELEFANTE_grigio	elefante grigio	2	22	0	no
ANIMALS	elephant	ELEFANTE	ELEFANTE_indiano	elefante indiano	2	347	0.02	no
ANIMALS	elephant	ELEFANTE	ELEFANTE_mammut	mammut	1	5001	0.34	no
ANIMALS	elephant	ELEFANTE	ELEFANTE_mammut	elefante mammut	2	0	0	no
STATIONERY	sheet	FOGLIO	FOGLIO_a0	foglio A0	2	26	0	no
STATIONERY	sheet	FOGLIO	FOGLIO_a1	foglio A1	2	36	0	no
STATIONERY	sheet	FOGLIO	FOGLIO_a2	foglio A2	2	22	0	no
STATIONERY	sheet	FOGLIO	FOGLIO_a3	foglio A3	2	322	0.02	no
STATIONERY	sheet	FOGLIO	FOGLIO_a4	foglio A4	2	2956	0.21	no
STATIONERY	sheet	FOGLIO	FOGLIO_a5	foglio A5	2	105	0	no
STATIONERY	sheet	FOGLIO	FOGLIO_a6	foglio A6	2	19	0	no
STATIONERY	sheet	FOGLIO	FOGLIO_bianco	foglio bianco	2	9733	0.67	no
STATIONERY	sheet	FOGLIO	FOGLIO_colorato	foglio colorato	2	168	0.01	no
STATIONERY	sheet	FOGLIO	FOGLIO_liscio	foglio liscio	2	43	0	no
STATIONERY	sheet	FOGLIO	FOGLIO_protocollo	protocollo	1	46877	3.23	si
STATIONERY	sheet	FOGLIO	FOGLIO_protocollo	foglio protocollo	2	507	0.03	no
STATIONERY	sheet	FOGLIO	FOGLIO_ruvido	foglio ruvido	2	28	0	no
ANIMALS	cock	GALLO	GALLO_cedrone	cedrone	1	1489	0.1	no
ANIMALS	cock	GALLO	GALLO_cedrone	gallo cedrone	2	1078	0.07	no
ANIMALS	cock	GALLO	GALLO_nero	gallo nero	2	420	0.03	no
ANIMALS	cock	GALLO	GALLO_ruspante	gallo ruspante	2	29	0	no
PLANTS	sunflower	GIRASOLE	GIRASOLE_giallo	girasole giallo	2	23	0	no
PLANTS	sunflower	GIRASOLE	GIRASOLE_rosso	girasole rosso	2	5	0	no
STATIONERY	clip	GRAFFETTA	GRAFFETTA_colorata	graffetta colorata	2	2	0	no
STATIONERY	clip	GRAFFETTA	GRAFFETTA_fermacarte	fermacarte	1	2010	0.14	no
STATIONERY	clip	GRAFFETTA	GRAFFETTA_fermacarte	graffetta fermacarte	2	9	0	no
STATIONERY	clip	GRAFFETTA	GRAFFETTA_grande	graffetta grande	2	6	0	no
STATIONERY	clip	GRAFFETTA	GRAFFETTA_piccola	graffetta piccola	2	0	0	no
CLOTHES	sweater	MAGLIA	MAGLIA_bianca	maglia bianca	2	3907	0.27	no
CLOTHES	sweater	MAGLIA	MAGLIA_canottiera	canottiera	1	7610	0.52	no
CLOTHES	sweater	MAGLIA	MAGLIA_canottiera	maglia canottiera	2	0	0	no
CLOTHES	sweater	MAGLIA	MAGLIA_colorata	maglia colorata	2	82	0.01	no
CLOTHES	sweater	MAGLIA	MAGLIA_corta	maglia corta	2	74	0.01	no
CLOTHES	sweater	MAGLIA	MAGLIA_felpa	felpa	1	23545	1.62	no
CLOTHES	sweater	MAGLIA	MAGLIA_felpa	maglia felpa	2	9	0	no
CLOTHES	sweater	MAGLIA	MAGLIA_lunga	maglia lunga	2	180	0.01	no
CLOTHES	sweater	MAGLIA	MAGLIA_maglietta	maglietta	1	41078	2.83	no
CLOTHES	sweater	MAGLIA	MAGLIA_maglietta	maglia maglietta	2	7	0	no
CLOTHES	sweater	MAGLIA	MAGLIA_maglione	maglione	1	21166	1.46	no
CLOTHES	sweater	MAGLIA	MAGLIA_maglione	maglia maglione	2	10	0	no
CLOTHES	sweater	MAGLIA	MAGLIA_polo	polo	1	183772	12.66	no
CLOTHES	sweater	MAGLIA	MAGLIA_polo	maglia polo	2	31	0	no
CLOTHES	sweater	MAGLIA	MAGLIA_pullover	pullover	1	4992	0.34	no
CLOTHES	sweater	MAGLIA	MAGLIA_pullover	maglia pullover	2	8	0	no
CLOTHES	sweater	MAGLIA	MAGLIA_scollata	maglia scollata	2	70	0	no
CLOTHES	sweater	MAGLIA	MAGLIA_t-shirt	t-shirt	1	29336	2.02	no
CLOTHES	sweater	MAGLIA	MAGLIA_t-shirt	maglia t-shirt	2	11	0	no
BODY PARTS	nose	NASO	NASO_adunco	naso adunco	2	787	0.05	no
BODY PARTS	nose	NASO	NASO_aquilino	naso aquilino	2	1078	0.07	no
BODY PARTS	nose	NASO	NASO_dritto	naso dritto	2	351	0.02	no
BODY PARTS	nose	NASO	NASO_grande	naso grande	2	239	0.02	no
BODY PARTS	nose	NASO	NASO_greco	naso greco	2	74	0.01	no
BODY PARTS	nose	NASO	NASO_piccolo	naso piccolo	2	372	0.03	no
BODY PARTS	nose	NASO	NASO_romano	naso romano	2	30	0	no
BODY PARTS	nose	NASO	NASO_schiacciato	naso schiacciato	2	548	0.04	no
BODY PARTS	nose	NASO	NASO_storto	naso storto	2	424	0.03	no
BODY PARTS	eye	OCCHIO	OCCHIO_azzurro	occhio azzurro	2	515	0.04	no
BODY PARTS	eye	OCCHIO	OCCHIO_blu	occhio blu	2	293	0.02	no
BODY PARTS	eye	OCCHIO	OCCHIO_grande	occhio grande	2	160	0.01	no
BODY PARTS	eye	OCCHIO	OCCHIO_grigio	occhio grigio	2	43	0	no
BODY PARTS	eye	OCCHIO	OCCHIO_incappucciato	occhio incappucciato	2	5	0	no
BODY PARTS	eye	OCCHIO	OCCHIO_marrone	occhio marrone	2	80	0.01	no
BODY PARTS	eye	OCCHIO	OCCHIO_miope	occhio miope	2	233	0.02	no
BODY PARTS	eye	OCCHIO	OCCHIO_nero	occhio nero	2	1833	0.13	no
BODY PARTS	eye	OCCHIO	OCCHIO_piccolo	occhio piccolo	2	109	0.01	no
BODY PARTS	eye	OCCHIO	OCCHIO_rosso	occhio rosso	2	746	0.05	no
BODY PARTS	eye	OCCHIO	OCCHIO_rotondo	occhio rotondo	2	75	0.01	no
BODY PARTS	eye	OCCHIO	OCCHIO_verde	occhio verde	2	225	0.02	no
STATIONERY	ink remover	SCOLORINA	SCOLORINA_bianchetto	bianchetto	1	2260	0.16	no
STATIONERY	ink remover	SCOLORINA	SCOLORINA_bianchetto	scolorina bianchetto	2	0	0	no
STATIONERY	ink remover	SCOLORINA	SCOLORINA_cancellina	cancellina	1	44	0	no
STATIONERY	ink remover	SCOLORINA	SCOLORINA_cancellina	scolorina cancellina	2	0	0	no
STATIONERY	ink remover	SCOLORINA	SCOLORINA_liquida	scolorina liquida	2	0	0	no
PLANTS	tulip	TULIPANO	TULIPANO_bianco	tulipano bianco	2	59	0	no
PLANTS	tulip	TULIPANO	TULIPANO_blu	tulipano blu	2	8	0	no
PLANTS	tulip	TULIPANO	TULIPANO_giallo	tulipano giallo	2	73	0.01	no
PLANTS	tulip	TULIPANO	TULIPANO_rosa	tulipano rosa	2	18	0	no
PLANTS	tulip	TULIPANO	TULIPANO_rosso	tulipano rosso	2	149	0.01	no
PLANTS	tulip	TULIPANO	TULIPANO_viola	tulipano viola	2	21	0	no
FURNISHINGS/FITTINGS	vase	VASO	VASO_anfora	anfora	1	8071	0.56	no
FURNISHINGS/FITTINGS	vase	VASO	VASO_anfora	vaso anfora	2	4	0	no
FURNISHINGS/FITTINGS	vase	VASO	VASO_brocca	brocca	1	10628	0.73	no
FURNISHINGS/FITTINGS	vase	VASO	VASO_brocca	vaso brocca	2	0	0	no
FURNISHINGS/FITTINGS	vase	VASO	VASO_caraffa	caraffa	1	8716	0.6	no
FURNISHINGS/FITTINGS	vase	VASO	VASO_caraffa	vaso caraffa	2	1	0	no
FURNISHINGS/FITTINGS	vase	VASO	VASO_cinese	vaso cinese	2	234	0.02	no
FURNISHINGS/FITTINGS	vase	VASO	VASO_giara	giara	1	3819	0.26	no
FURNISHINGS/FITTINGS	vase	VASO	VASO_giara	vaso giara	2	0	0	no
FURNISHINGS/FITTINGS	vase	VASO	VASO_grande	vaso grande	2	309	0.02	no
FURNISHINGS/FITTINGS	vase	VASO	VASO_greco	vaso greco	2	220	0.02	no
FURNISHINGS/FITTINGS	vase	VASO	VASO_largo	vaso largo	2	69	0	no
FURNISHINGS/FITTINGS	vase	VASO	VASO_piccolo	vaso piccolo	1	175	0.01	no
FURNISHINGS/FITTINGS	vase	VASO	VASO_piccolo	vaso piccolo	2	175	0.01	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_arcade	arcade	1	20864	1.44	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_arcade	videogioco arcade	2	819	0.06	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_fantasy	fantasy	1	85531	5.89	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_fantasy	videogioco fantasy	2	62	0	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_fps	fps	1	19810	1.36	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_fps	videogioco fps	2	2	0	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_horror	horror	1	36496	2.51	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_horror	videogioco horror	2	102	0.01	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_mmorpg	mmorpg	1	690	0.05	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_mmorpg	videogioco mmorpg	2	2	0	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_multiplayer	multiplayer	1	35300	2.43	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_multiplayer	videogioco multiplayer	2	63	0	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_online	online	1	39834	2.74	si
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_online	videogioco online	2	255	0.02	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_picchiaduro	picchiaduro	1	10953	0.75	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_picchiaduro	videogioco picchiaduro	2	174	0.01	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_platform	platform	1	19213	1.32	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_platform	videogioco platform	2	54	0	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_rpg	rpg	1	3135	0.22	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_rpg	videogioco rpg	2	5	0	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_sparatutto	sparatutto	1	20259	1.4	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_sparatutto	videogioco sparatutto	2	426	0.03	no
VEHICLES	car	AUTOMOBILE	AUTOMOBILE_a benzina	automobile a benzina	3	87	0.01	no
VEHICLES	car	AUTOMOBILE	AUTOMOBILE_a gas	automobile a gas	3	12	0	no
VEHICLES	car	AUTOMOBILE	AUTOMOBILE_a gpl	automobile a gpl	3	2	0	no
VEHICLES	car	AUTOMOBILE	AUTOMOBILE_a metano	automobile a metano	3	32	0	no
VEHICLES	car	AUTOMOBILE	AUTOMOBILE_da corsa	automobile da corsa	3	219	0.02	no
VEHICLES	car	AUTOMOBILE	AUTOMOBILE_station wagon	station wagon	2	9202	0.63	no
VEHICLES	car	AUTOMOBILE	AUTOMOBILE_station wagon	automobile station wagon	3	5	0	no
CLOTHES	singlet	CANOTTIERA	CANOTTIERA_da donna	canottiera da donna	3	7	0	no
CLOTHES	singlet	CANOTTIERA	CANOTTIERA_da uomo	canottiera da uomo	3	13	0	no
CLOTHES	singlet	CANOTTIERA	CANOTTIERA_di cotone	canottiera di cotone	3	26	0	no
CLOTHES	singlet	CANOTTIERA	CANOTTIERA_di lana	canottiera di lana	3	50	0	no
CLOTHES	singlet	CANOTTIERA	CANOTTIERA_senza maniche	canottiera senza maniche	3	5	0	no
FURNITURE	cupboard	CREDENZA	CREDENZA_di legno	credenza di legno	3	26	0	no
FURNITURE	sofa	DIVANO	DIVANO_ad angolo	divano ad angolo	3	550	0.04	no
FURNITURE	sofa	DIVANO	DIVANO_con contenitore	divano con contenitore	3	13	0	no
FURNITURE	sofa	DIVANO	DIVANO_con isola	divano con isola	3	8	0	no
FURNITURE	sofa	DIVANO	DIVANO_con penisola	divano con penisola	3	152	0.01	no
FURNITURE	sofa	DIVANO	DIVANO_in pelle	divano in pelle	3	1292	0.09	no
FURNITURE	sofa	DIVANO	DIVANO_in stoffa	divano in stoffa	3	19	0	no
VEHICLES	helicopter	ELICOTTERO	ELICOTTERO_da guerra	elicottero da guerra	3	127	0.01	no
VEHICLES	helicopter	ELICOTTERO	ELICOTTERO_da salvataggio	elicottero da salvataggio	3	2	0	no
VEHICLES	helicopter	ELICOTTERO	ELICOTTERO_da trasporto	elicottero da trasporto	3	175	0.01	no
VEHICLES	helicopter	ELICOTTERO	ELICOTTERO_della polizia	elicottero della polizia	3	469	0.03	no
FURNITURE	bed	LETTO	LETTO_a baldacchino	letto a baldacchino	3	2793	0.19	no
FURNITURE	bed	LETTO	LETTO_a castello	letto a castello	3	10344	0.71	no
FURNITURE	bed	LETTO	LETTO_ad acqua	letto ad acqua	3	195	0.01	no
FURNITURE	bed	LETTO	LETTO_alla francese	letto alla francese	3	1567	0.11	no
FURNITURE	bed	LETTO	LETTO_king size	king size	2	3590	0.25	no
FURNITURE	bed	LETTO	LETTO_king size	letto king size	3	1544	0.11	no
HOBBIES	book	LIBRO	LIBRO_da colorare	libro da colorare	3	429	0.03	no
HOBBIES	book	LIBRO	LIBRO_di avventura	libro di avventura	3	161	0.01	no
HOBBIES	book	LIBRO	LIBRO_di cucina	libro di cucina	3	3299	0.23	no
HOBBIES	book	LIBRO	LIBRO_di fantascienza	libro di fantascienza	3	733	0.05	no
HOBBIES	book	LIBRO	LIBRO_di narrativa	libro di narrativa	3	995	0.07	no
HOBBIES	book	LIBRO	LIBRO_di scuola	libro di scuola	3	514	0.04	no
HOBBIES	book	LIBRO	LIBRO_per bambini	libro per bambini	3	3938	0.27	no
HOBBIES	book	LIBRO	LIBRO_romanzo rosa	romanzo rosa	2	1478	0.1	no
HOBBIES	book	LIBRO	LIBRO_romanzo rosa	libro romanzo rosa	3	0	0	no
BODY PARTS	ear	ORECCHIO	ORECCHIO_a punta	orecchio a punta	3	26	0	no
BODY PARTS	ear	ORECCHIO	ORECCHIO_a sventola	orecchio a sventola	3	39	0	no
HOUSING BUILDINGS	floor	PAVIMENTO	PAVIMENTO_in cemento	pavimento in cemento	3	964	0.07	no
HOUSING BUILDINGS	floor	PAVIMENTO	PAVIMENTO_in ceramica	pavimento in ceramica	3	579	0.04	no
HOUSING BUILDINGS	floor	PAVIMENTO	PAVIMENTO_in cotto	pavimento in cotto	3	2380	0.16	no
HOUSING BUILDINGS	floor	PAVIMENTO	PAVIMENTO_in gres	pavimento in gres	3	866	0.06	no
HOUSING BUILDINGS	floor	PAVIMENTO	PAVIMENTO_in laminato	pavimento in laminato	3	823	0.06	no
HOUSING BUILDINGS	floor	PAVIMENTO	PAVIMENTO_in legno	pavimento in legno	3	6422	0.44	no
HOUSING BUILDINGS	floor	PAVIMENTO	PAVIMENTO_in linoleum	pavimento in linoleum	3	222	0.02	no
HOUSING BUILDINGS	floor	PAVIMENTO	PAVIMENTO_in marmo	pavimento in marmo	3	1792	0.12	no
HOUSING BUILDINGS	floor	PAVIMENTO	PAVIMENTO_in mattonelle	pavimento in mattonelle	3	84	0.01	no
HOUSING BUILDINGS	floor	PAVIMENTO	PAVIMENTO_in piastrelle	pavimento in piastrelle	3	245	0.02	no
HOUSING BUILDINGS	floor	PAVIMENTO	PAVIMENTO_in pvc	pavimento in pvc	3	277	0.02	no
HOUSING BUILDINGS	floor	PAVIMENTO	PAVIMENTO_in resina	pavimento in resina	3	1378	0.09	no
HOUSING BUILDINGS	stay	SOGGIORNO	SOGGIORNO_open space	open space	2	26303	1.81	no
HOUSING BUILDINGS	stay	SOGGIORNO	SOGGIORNO_open space	soggiorno open space	3	749	0.05	no
BODY PARTS	shoulder	SPALLA	SPALLA_di maiale	spalla di maiale	3	366	0.03	no
STATIONERY	stapler	SPILLATRICE	SPILLATRICE_da tavolo	spillatrice da tavolo	3	2	0	no
STATIONERY	notebook	TACCUINO	TACCUINO_a quadretti	taccuino a quadretti	3	6	0	no
STATIONERY	notebook	TACCUINO	TACCUINO_a righe	taccuino a righe	3	11	0	no
STATIONERY	notebook	TACCUINO	TACCUINO_ad anelli	taccuino ad anelli	3	1	0	no
STATIONERY	notebook	TACCUINO	TACCUINO_block notes	block notes	2	2791	0.19	no
STATIONERY	notebook	TACCUINO	TACCUINO_block notes	taccuino block notes	3	0	0	no
STATIONERY	notebook	TACCUINO	TACCUINO_da disegno	taccuino da disegno	3	16	0	no
STATIONERY	notebook	TACCUINO	TACCUINO_in pelle	taccuino in pelle	3	19	0	no
STATIONERY	notebook	TACCUINO	TACCUINO_per appunti	taccuino per appunti	3	64	0	no
BODY PARTS	head	TESTA	TESTA_di cavallo	testa di cavallo	3	1035	0.07	no
FURNISHINGS/FITTINGS	clothes hanger	APPENDIABITI	APPENDIABITI_a rastrelliera	appendiabiti a rastrelliera	3	1	0	no
FURNISHINGS/FITTINGS	clothes hanger	APPENDIABITI	APPENDIABITI_da muro	appendiabiti da muro	3	43	0	no
FURNISHINGS/FITTINGS	clothes hanger	APPENDIABITI	APPENDIABITI_da parete	appendiabiti da parete	3	291	0.02	no
FURNISHINGS/FITTINGS	clothes hanger	APPENDIABITI	APPENDIABITI_da terra	appendiabiti da terra	3	186	0.01	no
STATIONERY	case	ASTUCCIO	ASTUCCIO_a bustina	astuccio a bustina	3	8	0	no
STATIONERY	case	ASTUCCIO	ASTUCCIO_a cerniera	astuccio a cerniera	3	1	0	no
HOUSING BUILDINGS	balcony	BALCONE	BALCONE_a incasso	balcone a incasso	3	0	0	no
HOUSING BUILDINGS	balcony	BALCONE	BALCONE_a veranda	balcone a veranda	3	13	0	no
FOODS	meat	CARNE	CARNE_di cavallo	carne di cavallo	3	3055	0.21	no
FOODS	meat	CARNE	CARNE_di coniglio	carne di coniglio	3	922	0.06	no
FOODS	meat	CARNE	CARNE_di maiale	carne di maiale	3	10956	0.75	no
FOODS	meat	CARNE	CARNE_di manzo	carne di manzo	3	6496	0.45	no
FOODS	meat	CARNE	CARNE_di pollo	carne di pollo	3	4035	0.28	no
FOODS	meat	CARNE	CARNE_di tacchino	carne di tacchino	3	884	0.06	no
FOODS	meat	CARNE	CARNE_di vitello	carne di vitello	3	2329	0.16	no
FURNISHINGS/FITTINGS	centerpiece	CENTROTAVOLA	CENTROTAVOLA_con candele	centrotavola con candele	3	25	0	no
FURNISHINGS/FITTINGS	centerpiece	CENTROTAVOLA	CENTROTAVOLA_di fiori	centrotavola di fiori	3	60	0	no
FURNISHINGS/FITTINGS	centerpiece	CENTROTAVOLA	CENTROTAVOLA_di pizzo	centrotavola di pizzo	3	2	0	no
PLANTS	cyclamen	CICLAMINO	CICLAMINO_dei boschi	ciclamino dei boschi	3	2	0	no
BODY PARTS	leg	GAMBA	GAMBA_del tavolo	gamba del tavolo	3	333	0.02	no
BODY PARTS	leg	GAMBA	GAMBA_della sedia	gamba della sedia	3	88	0.01	no
BODY PARTS	leg	GAMBA	GAMBA_di legno	gamba di legno	3	939	0.06	no
FURNISHINGS/FITTINGS	lamp	LAMPADA	LAMPADA_a incandescenza	lampada a incandescenza	3	337	0.02	no
FURNISHINGS/FITTINGS	lamp	LAMPADA	LAMPADA_a led	lampada a led	3	767	0.05	no
FURNISHINGS/FITTINGS	lamp	LAMPADA	LAMPADA_abat jour	abat jour	2	754	0.05	no
FURNISHINGS/FITTINGS	lamp	LAMPADA	LAMPADA_abat jour	lampada abat jour	3	14	0	no
FURNISHINGS/FITTINGS	lamp	LAMPADA	LAMPADA_ad olio	lampada ad olio	3	743	0.05	no
FURNISHINGS/FITTINGS	lamp	LAMPADA	LAMPADA_da comodino	lampada da comodino	3	463	0.03	no
FURNISHINGS/FITTINGS	lamp	LAMPADA	LAMPADA_da muro	lampada da muro	3	49	0	no
FURNISHINGS/FITTINGS	lamp	LAMPADA	LAMPADA_da scrivania	lampada da scrivania	3	457	0.03	no
FURNISHINGS/FITTINGS	lamp	LAMPADA	LAMPADA_da tavolo	lampada da tavolo	3	4078	0.28	no
FURNISHINGS/FITTINGS	lamp	LAMPADA	LAMPADA_da terra	lampada da terra	3	2180	0.15	no
CLOTHES	trouser	PANTALONE	PANTALONE_a palazzo	pantalone a palazzo	3	99	0.01	no
