participant,concept,exemplar,rank_order,normed_rank_order,abs_freq
gpt3.5_iter109,naso,a punta di penna,25,0.4545454545454546,20.0
gpt3.5_iter109,naso,a punta di stilo,26,0.4318181818181817,1.0
gpt3.5_iter109,naso,a punta di scalpello,27,0.409090909090909,18.0
gpt3.5_iter109,naso,a punta di chiodo,28,0.3863636363636363,4.0
gpt3.5_iter109,naso,a punta di,44,0.0227272727272727,24.0
gpt3.5_iter110,nave,nave da crociera,1,1.0,52.0
gpt3.5_iter110,nave,nave da carico,2,0.9565217391304348,62.0
gpt3.5_iter110,nave,nave da guerra,3,0.9130434782608696,716.0
gpt3.5_iter110,nave,nave da ricerca,4,0.8695652173913043,21.0
gpt3.5_iter110,nave,nave da pesca,5,0.8260869565217391,74.0
gpt3.5_iter110,nave,nave da trasporto,6,0.782608695652174,25.0
gpt3.5_iter110,nave,nave da passeggeri,7,0.7391304347826086,58.0
gpt3.5_iter110,nave,nave da diporto,8,0.6956521739130435,120.0
gpt3.5_iter110,nave,nave da soccorso,9,0.6521739130434783,25.0
gpt3.5_iter110,nave,nave da addestramento,10,0.6086956521739131,20.0
gpt3.5_iter110,nave,nave da immersione,11,0.5652173913043479,1.0
gpt3.5_iter110,nave,nave da salvataggio,12,0.5217391304347826,18.0
gpt3.5_iter110,nave,nave da supporto,13,0.4782608695652174,33.0
gpt3.5_iter110,nave,nave da pattugliamento,14,0.4347826086956522,22.0
gpt3.5_iter110,nave,nave da traino,15,0.3913043478260869,4.0
gpt3.5_iter110,nave,nave da demolizione,16,0.3478260869565217,4.0
gpt3.5_iter110,nave,nave da rifornimento,17,0.3043478260869565,22.0
gpt3.5_iter110,nave,nave da trasporto truppe,18,0.2608695652173913,36.0
gpt3.5_iter110,nave,nave da trasporto veicoli,19,0.217391304347826,0.0
gpt3.5_iter110,nave,nave da trasporto liquidi,20,0.1739130434782608,0.0
gpt3.5_iter110,nave,nave da trasporto container,21,0.1304347826086956,2.0
gpt3.5_iter110,nave,nave da trasporto animali,22,0.0869565217391304,0.0
gpt3.5_iter110,nave,nave da trasporto merci pericolose,23,0.0434782608695651,0.0
gpt3.5_iter111,occhio,occhiali,1,1.0,43520.0
gpt3.5_iter111,occhio,lente a contatto,2,0.8333333333333334,43.0
gpt3.5_iter111,occhio,monocle,3,0.6666666666666667,314.0
gpt3.5_iter111,occhio,binocolo,4,0.5,18995.0
gpt3.5_iter111,occhio,microscopio,5,0.3333333333333333,21669.0
gpt3.5_iter111,occhio,telescopio,6,0.1666666666666666,15782.0
gpt3.5_iter112,orchidea,phalaenopsis,1,1.0,2654.0
gpt3.5_iter112,orchidea,cattleya,2,0.95,5328.0
gpt3.5_iter112,orchidea,dendrobium,3,0.9,1574.0
gpt3.5_iter112,orchidea,vanda,4,0.85,6190.0
gpt3.5_iter112,orchidea,oncidium,5,0.8,664.0
gpt3.5_iter112,orchidea,cymbidium,6,0.75,787.0
gpt3.5_iter112,orchidea,miltonia,7,0.7,221.0
gpt3.5_iter112,orchidea,brassia,8,0.65,54.0
gpt3.5_iter112,orchidea,epidendrum,9,0.6,109.0
gpt3.5_iter112,orchidea,paphiopedilum,10,0.55,600.0
gpt3.5_iter112,orchidea,zygopetalum,11,0.5,45.0
gpt3.5_iter112,orchidea,calanthe,12,0.4499999999999999,308.0
gpt3.5_iter112,orchidea,masdevallia,13,0.4,65.0
gpt3.5_iter112,orchidea,laelia,14,0.35,257.0
gpt3.5_iter112,orchidea,encyclia,15,0.3,38.0
gpt3.5_iter112,orchidea,coelogyne,16,0.25,92.0
gpt3.5_iter112,orchidea,pleione,17,0.1999999999999999,379.0
gpt3.5_iter112,orchidea,bulbophyllum,18,0.15,80.0
gpt3.5_iter112,orchidea,angraecum,19,0.0999999999999999,144.0
gpt3.5_iter112,orchidea,vanilla,20,0.05,14804.0
gpt3.5_iter113,orecchio,orecchino,1,1.0,38628.0
gpt3.5_iter113,orecchio,orecchino a cerchio,2,0.9,43.0
gpt3.5_iter113,orecchio,orecchino a lobo,3,0.8,29.0
gpt3.5_iter113,orecchio,orecchino a clip,4,0.7,20.0
gpt3.5_iter113,orecchio,orecchino a bottone,5,0.6,22.0
gpt3.5_iter113,orecchio,orecchino a pendente,6,0.5,21.0
gpt3.5_iter113,orecchio,orecchino a goccia,7,0.4,28.0
gpt3.5_iter113,orecchio,orecchino a perno,8,0.3,30.0
gpt3.5_iter113,orecchio,orecchino a spirale,9,0.1999999999999999,9.0
gpt3.5_iter113,orecchio,orecchino a calamita,10,0.0999999999999999,1.0
gpt3.5_iter114,orologio,da polso,1,1.0,327.0
gpt3.5_iter114,orologio,da parete,2,0.9473684210526316,435.0
gpt3.5_iter114,orologio,da tasca,3,0.8947368421052632,56.0
gpt3.5_iter114,orologio,da cucina,4,0.8421052631578947,27.0
gpt3.5_iter114,orologio,da scrivania,5,0.7894736842105263,65.0
gpt3.5_iter114,orologio,da torre,6,0.736842105263158,237.0
gpt3.5_iter114,orologio,da polso smart,7,0.6842105263157895,5.0
gpt3.5_iter114,orologio,da polso analogico,8,0.631578947368421,21.0
gpt3.5_iter114,orologio,da polso digitale,9,0.5789473684210527,20.0
gpt3.5_iter114,orologio,da polso sportivo,10,0.5263157894736843,19.0
gpt3.5_iter114,orologio,da polso elegante,11,0.4736842105263158,27.0
gpt3.5_iter114,orologio,da polso con cronografo,12,0.4210526315789473,5.0
gpt3.5_iter114,orologio,da polso con gps,13,0.368421052631579,11.0
gpt3.5_iter114,orologio,da polso con contapassi,14,0.3157894736842105,0.0
gpt3.5_iter114,orologio,da polso con monitor cardiaco,15,0.2631578947368421,0.0
gpt3.5_iter114,orologio,da polso con funzione di sveglia,16,0.2105263157894736,1.0
gpt3.5_iter114,orologio,da polso con funzione di timer,17,0.1578947368421053,0.0
gpt3.5_iter114,orologio,da polso con funzione di calcolatrice,18,0.1052631578947368,0.0
gpt3.5_iter114,orologio,da polso con funzione di illuminazione notturna,19,0.0526315789473684,0.0
gpt3.5_iter115,orso,orso polare,1,1.0,2412.0
gpt3.5_iter115,orso,orso bruno,2,0.9,826.0
gpt3.5_iter115,orso,orso grizzly,3,0.8,410.0
gpt3.5_iter115,orso,orso panda,4,0.7,132.0
gpt3.5_iter115,orso,orso koala,5,0.6,6.0
gpt3.5_iter115,orso,orso sloth,6,0.5,2.0
gpt3.5_iter115,orso,orso nero,7,0.4,1340.0
gpt3.5_iter115,orso,orso kodiak,9,0.1999999999999999,98.0
gpt3.5_iter115,orso,orso luna,10,0.0999999999999999,7.0
gpt3.5_iter116,padella,padella antiaderente,1,1.0,2218.0
gpt3.5_iter116,padella,padella in ghisa,2,0.875,27.0
gpt3.5_iter116,padella,padella wok,3,0.75,31.0
gpt3.5_iter116,padella,padella per frittate,4,0.625,10.0
gpt3.5_iter116,padella,padella per crepes,5,0.5,39.0
gpt3.5_iter116,padella,padella per paella,6,0.375,33.0
gpt3.5_iter116,padella,padella per grigliate,7,0.25,0.0
gpt3.5_iter116,padella,padella per saltare,8,0.125,17.0
gpt3.5_iter117,palla,calcio,1,1.0,34948.0
gpt3.5_iter117,palla,basket,2,0.9545454545454546,20186.0
gpt3.5_iter117,palla,tennis,3,0.9090909090909092,28140.0
gpt3.5_iter117,palla,pallavolo,4,0.8636363636363636,49298.0
gpt3.5_iter117,palla,rugby,5,0.8181818181818181,36170.0
gpt3.5_iter117,palla,pallamano,6,0.7727272727272727,32800.0
gpt3.5_iter117,palla,pallanuoto,7,0.7272727272727273,39370.0
gpt3.5_iter117,palla,baseball,8,0.6818181818181819,33060.0
gpt3.5_iter117,palla,golf,9,0.6363636363636364,35066.0
gpt3.5_iter117,palla,bocce,10,0.5909090909090908,15945.0
gpt3.5_iter117,palla,bowling,11,0.5454545454545454,31578.0
gpt3.5_iter117,palla,pallacanestro,12,0.5,37506.0
gpt3.5_iter117,palla,pallavolo da spiaggia,13,0.4545454545454546,22.0
gpt3.5_iter117,palla,pallone da calcio,14,0.409090909090909,112.0
gpt3.5_iter117,palla,pallone da basket,15,0.3636363636363636,56.0
gpt3.5_iter117,palla,pallone da rugby,16,0.3181818181818182,48.0
gpt3.5_iter117,palla,pallone da pallamano,17,0.2727272727272727,16.0
gpt3.5_iter117,palla,pallone da pallanuoto,18,0.2272727272727273,37.0
gpt3.5_iter117,palla,pallone da baseball,19,0.1818181818181817,24.0
gpt3.5_iter117,palla,pallone da golf,20,0.1363636363636363,2.0
gpt3.5_iter117,palla,pallone da bocce,21,0.0909090909090909,0.0
gpt3.5_iter117,palla,pallone da bowling,22,0.0454545454545454,2.0
gpt3.5_iter118,pancia,gonfia,1,1.0,22719.0
gpt3.5_iter118,pancia,piatta,2,0.9,59432.0
gpt3.5_iter118,pancia,tonica,3,0.8,23280.0
gpt3.5_iter118,pancia,prominente,4,0.7,8237.0
gpt3.5_iter118,pancia,scolpita,5,0.6,22570.0
gpt3.5_iter118,pancia,grassa,6,0.5,23963.0
gpt3.5_iter118,pancia,muscolosa,7,0.4,3791.0
gpt3.5_iter118,pancia,tesa,8,0.3,21479.0
gpt3.5_iter118,pancia,flaccida,9,0.1999999999999999,3292.0
gpt3.5_iter118,pancia,gravidanza,10,0.0999999999999999,14788.0
gpt3.5_iter119,pane,baguette,1,1.0,7160.0
gpt3.5_iter119,pane,ciabatta,2,0.9736842105263158,20013.0
gpt3.5_iter119,pane,pane integrale,3,0.9473684210526316,546.0
gpt3.5_iter119,pane,pane ai cereali,4,0.9210526315789472,80.0
gpt3.5_iter119,pane,pane toscano,5,0.8947368421052632,53.0
gpt3.5_iter119,pane,pane pugliese,6,0.868421052631579,776.0
gpt3.5_iter119,pane,pane di segale,7,0.8421052631578947,60.0
gpt3.5_iter119,pane,pane di mais,8,0.8157894736842105,42.0
gpt3.5_iter119,pane,pane di kamut,9,0.7894736842105263,23.0
gpt3.5_iter119,pane,pane di farro,10,0.7631578947368421,46.0
gpt3.5_iter119,pane,pane senza glutine,11,0.736842105263158,155.0
gpt3.5_iter119,pane,pane ai semi di girasole,12,0.7105263157894737,18.0
gpt3.5_iter119,pane,pane ai semi di lino,13,0.6842105263157895,20.0
gpt3.5_iter119,pane,pane ai semi di sesamo,14,0.6578947368421053,11.0
gpt3.5_iter119,pane,pane ai semi di papavero,15,0.631578947368421,20.0
gpt3.5_iter119,pane,pane ai semi di chia,16,0.6052631578947368,4.0
gpt3.5_iter119,pane,pane ai semi di zucca,17,0.5789473684210527,6.0
gpt3.5_iter119,pane,pane ai semi di quinoa,18,0.5526315789473684,0.0
gpt3.5_iter119,pane,pane ai semi di amaranto,19,0.5263157894736843,0.0
gpt3.5_iter119,pane,pane ai semi di carote,20,0.5,0.0
gpt3.5_iter119,pane,pane ai semi di noci,21,0.4736842105263158,0.0
gpt3.5_iter119,pane,pane ai semi di mandorle,22,0.4473684210526315,0.0
gpt3.5_iter119,pane,pane ai semi di pistacchio,23,0.4210526315789473,0.0
gpt3.5_iter119,pane,pane ai semi di anice,24,0.3947368421052631,1.0
gpt3.5_iter119,pane,pane ai semi di finocchio,25,0.368421052631579,9.0
gpt3.5_iter119,pane,pane ai semi di cumino,26,0.3421052631578947,1.0
gpt3.5_iter119,pane,pane ai semi di coriandolo,27,0.3157894736842105,1.0
gpt3.5_iter119,pane,pane ai semi di rosmarino,28,0.2894736842105263,0.0
gpt3.5_iter119,pane,pane ai semi di origano,29,0.2631578947368421,0.0
gpt3.5_iter119,pane,pane ai semi di basilico,30,0.2368421052631578,0.0
gpt3.5_iter119,pane,pane ai semi di timo,31,0.2105263157894736,0.0
gpt3.5_iter119,pane,pane ai semi di salvia,32,0.1842105263157895,0.0
gpt3.5_iter119,pane,pane ai semi di prezzemolo,33,0.1578947368421053,0.0
gpt3.5_iter119,pane,pane ai semi di menta,34,0.131578947368421,0.0
gpt3.5_iter119,pane,pane ai semi di peperoncino,35,0.1052631578947368,0.0
gpt3.5_iter119,pane,pane ai semi di aglio,36,0.0789473684210526,0.0
gpt3.5_iter119,pane,pane ai semi di cipolla,37,0.0526315789473684,0.0
gpt3.5_iter119,pane,pane ai semi di zenzero,38,0.0263157894736841,0.0
gpt3.5_iter120,pantalone,jeans,1,1.0,31070.0
gpt3.5_iter120,pantalone,pantaloni a sigaretta,2,0.967741935483871,24.0
gpt3.5_iter120,pantalone,pantaloni a zampa d'elefante,3,0.935483870967742,0.0
gpt3.5_iter120,pantalone,pantaloni cargo,4,0.9032258064516128,206.0
gpt3.5_iter120,pantalone,pantaloni culotte,5,0.8709677419354839,188.0
gpt3.5_iter120,pantalone,pantaloni a vita alta,6,0.8387096774193549,23.0
gpt3.5_iter120,pantalone,pantaloni a vita bassa,7,0.8064516129032258,28.0
gpt3.5_iter120,pantalone,pantaloni a palazzo,8,0.7741935483870968,28.0
gpt3.5_iter120,pantalone,pantaloni a pinocchietto,9,0.7419354838709677,27.0
gpt3.5_iter121,pasta,spaghetti,1,1.0,33368.0
gpt3.5_iter121,pasta,penne,2,0.967741935483871,58434.0
gpt3.5_iter121,pasta,fusilli,3,0.935483870967742,15518.0
gpt3.5_iter121,pasta,farfalle,4,0.9032258064516128,51196.0
gpt3.5_iter121,pasta,rigatoni,5,0.8709677419354839,8048.0
gpt3.5_iter121,pasta,linguine,6,0.8387096774193549,13410.0
gpt3.5_iter121,pasta,maccheroni,7,0.8064516129032258,24798.0
gpt3.5_iter121,pasta,tagliatelle,8,0.7741935483870968,28202.0
gpt3.5_iter121,pasta,tortellini,9,0.7419354838709677,29886.0
gpt3.5_iter121,pasta,ravioli,10,0.7096774193548387,48328.0
gpt3.5_iter121,pasta,gnocchi,11,0.6774193548387097,49794.0
gpt3.5_iter121,pasta,lasagne,12,0.6451612903225806,36794.0
gpt3.5_iter121,pasta,cannelloni,13,0.6129032258064516,12434.0
gpt3.5_iter121,pasta,orecchiette,14,0.5806451612903225,21886.0
gpt3.5_iter121,pasta,pappardelle,15,0.5483870967741935,12606.0
gpt3.5_iter121,pasta,fettuccine,16,0.5161290322580645,13116.0
gpt3.5_iter121,pasta,vermicelli,17,0.4838709677419355,5844.0
gpt3.5_iter121,pasta,bucatini,18,0.4516129032258065,8150.0
gpt3.5_iter121,pasta,conchiglie,19,0.4193548387096774,66916.0
gpt3.5_iter121,pasta,strozzapreti,20,0.3870967741935484,2553.0
gpt3.5_iter121,pasta,cavatelli,21,0.3548387096774194,2667.0
gpt3.5_iter121,pasta,paccheri,22,0.3225806451612903,11138.0
gpt3.5_iter121,pasta,trofie,23,0.2903225806451612,6190.0
gpt3.5_iter121,pasta,garganelli,24,0.2580645161290322,1409.0
gpt3.5_iter121,pasta,fusilli bucati,25,0.2258064516129032,93.0
gpt3.5_iter121,pasta,casarecce,26,0.1935483870967742,784.0
gpt3.5_iter121,pasta,pici,27,0.1612903225806451,9422.0
gpt3.5_iter121,pasta,maltagliati,28,0.1290322580645161,3361.0
gpt3.5_iter121,pasta,fregula,29,0.0967741935483871,712.0
gpt3.5_iter121,pasta,orzo,30,0.0645161290322581,34190.0
gpt3.5_iter121,pasta,couscous,31,0.032258064516129,4323.0
gpt3.5_iter122,pastello,matita,1,1.0,26406.0
gpt3.5_iter122,pastello,gessetto,2,0.8888888888888888,8561.0
gpt3.5_iter122,pastello,pastello ad olio,3,0.7777777777777778,89.0
gpt3.5_iter122,pastello,pastello a cera,4,0.6666666666666667,58.0
gpt3.5_iter122,pastello,pastello acquerellabile,5,0.5555555555555556,12.0
gpt3.5_iter122,pastello,pastello secco,6,0.4444444444444444,93.0
gpt3.5_iter122,pastello,pastello a tempera,7,0.3333333333333333,0.0
gpt3.5_iter122,pastello,pastello a matita,8,0.2222222222222222,15.0
gpt3.5_iter122,pastello,pastello a carboncino,9,0.1111111111111111,1.0
gpt3.5_iter123,pavimento,marmo,1,1.0,31602.0
gpt3.5_iter123,pavimento,legno,2,0.9473684210526316,41162.0
gpt3.5_iter123,pavimento,piastrelle,3,0.8947368421052632,23657.0
gpt3.5_iter123,pavimento,parquet,4,0.8421052631578947,33962.0
gpt3.5_iter123,pavimento,linoleum,5,0.7894736842105263,10086.0
gpt3.5_iter123,pavimento,laminato,6,0.736842105263158,18943.0
gpt3.5_iter123,pavimento,cemento,7,0.6842105263157895,33910.0
gpt3.5_iter123,pavimento,terrazzo,8,0.631578947368421,25772.0
gpt3.5_iter123,pavimento,moquette,9,0.5789473684210527,35140.0
gpt3.5_iter123,pavimento,gres porcellanato,10,0.5263157894736843,11378.0
gpt3.5_iter123,pavimento,resina,11,0.4736842105263158,14607.0
gpt3.5_iter123,pavimento,vinile,12,0.4210526315789473,37796.0
gpt3.5_iter123,pavimento,pvc,13,0.368421052631579,26910.0
gpt3.5_iter123,pavimento,cotto,14,0.3157894736842105,37414.0
gpt3.5_iter123,pavimento,granito,15,0.2631578947368421,34362.0
gpt3.5_iter123,pavimento,ardesia,16,0.2105263157894736,13662.0
gpt3.5_iter123,pavimento,travertino,17,0.1578947368421053,16019.0
gpt3.5_iter123,pavimento,quarzo,18,0.1052631578947368,23330.0
gpt3.5_iter123,pavimento,pietra naturale,19,0.0526315789473684,186.0
gpt3.5_iter124,penna,sfera,1,1.0,20243.0
gpt3.5_iter124,penna,roller,2,0.9642857142857144,15961.0
gpt3.5_iter124,penna,stilografica,3,0.9285714285714286,11892.0
gpt3.5_iter124,penna,biro,4,0.8928571428571429,6941.0
gpt3.5_iter124,penna,pennarello,5,0.8571428571428572,12343.0
gpt3.5_iter124,penna,pennino,6,0.8214285714285714,17912.0
gpt3.5_iter124,penna,penna a gel,7,0.7857142857142857,25.0
gpt3.5_iter124,penna,penna a inchiostro,8,0.75,42.0
gpt3.5_iter124,penna,penna a china,9,0.7142857142857143,26.0
gpt3.5_iter124,penna,penna a punta fine,10,0.6785714285714286,21.0
gpt3.5_iter124,penna,penna a punta larga,11,0.6428571428571428,6.0
gpt3.5_iter124,penna,penna a sfera retrattile,12,0.6071428571428572,5.0
gpt3.5_iter124,penna,penna a sfera con grip,13,0.5714285714285714,1.0
gpt3.5_iter124,penna,penna a sfera con clip,14,0.5357142857142857,3.0
gpt3.5_iter124,penna,penna a sfera con corpo trasparente,15,0.5,0.0
gpt3.5_iter124,penna,penna a sfera con corpo colorato,16,0.4642857142857143,0.0
gpt3.5_iter124,penna,penna a sfera con corpo metallico,17,0.4285714285714286,0.0
gpt3.5_iter124,penna,penna a sfera con punta fine,18,0.3928571428571429,2.0
gpt3.5_iter124,penna,penna a sfera con punta media,19,0.3571428571428571,0.0
gpt3.5_iter124,penna,penna a sfera con punta larga,20,0.3214285714285714,0.0
gpt3.5_iter124,penna,penna a sfera con inchiostro nero,21,0.2857142857142857,8.0
gpt3.5_iter124,penna,penna a sfera con inchiostro blu,22,0.25,5.0
gpt3.5_iter124,penna,penna a sfera con inchiostro rosso,23,0.2142857142857143,0.0
gpt3.5_iter124,penna,penna a sfera con inchiostro verde,24,0.1785714285714286,0.0
gpt3.5_iter124,penna,penna a sfera con inchiostro colorato,25,0.1428571428571429,0.0
gpt3.5_iter124,penna,penna a sfera con inchiostro cancellabile,26,0.1071428571428571,10.0
gpt3.5_iter124,penna,penna a sfera con inchiostro a base d'acqua,27,0.0714285714285714,0.0
gpt3.5_iter124,penna,penna a sfera,28,0.0357142857142857,66.0
gpt3.5_iter125,pennello,pennello piatto,1,1.0,1137.0
gpt3.5_iter125,pennello,pennello tondo,2,0.9333333333333332,249.0
gpt3.5_iter125,pennello,pennello per acquerello,3,0.8666666666666667,20.0
gpt3.5_iter125,pennello,pennello per olio,4,0.8,23.0
gpt3.5_iter125,pennello,pennello per vernice,5,0.7333333333333334,14.0
gpt3.5_iter125,pennello,pennello per trucco,6,0.6666666666666667,21.0
gpt3.5_iter125,pennello,pennello per unghie,7,0.6,14.0
gpt3.5_iter125,pennello,pennello per barba,8,0.5333333333333333,19.0
gpt3.5_iter125,pennello,pennello per capelli,9,0.4666666666666667,9.0
gpt3.5_iter125,pennello,pennello per pulizia,10,0.4,21.0
gpt3.5_iter125,pennello,pennello per calligrafia,11,0.3333333333333333,10.0
gpt3.5_iter125,pennello,pennello per decorazioni,12,0.2666666666666667,13.0
gpt3.5_iter125,pennello,pennello per stucco,13,0.1999999999999999,0.0
gpt3.5_iter125,pennello,pennello per sfumature,14,0.1333333333333333,21.0
gpt3.5_iter125,pennello,pennello per ritocchi,15,0.0666666666666666,6.0
gpt3.5_iter126,pentola,pentola a pressione,1,1.0,80.0
gpt3.5_iter126,pentola,pentola per pasta,2,0.9,34.0
gpt3.5_iter126,pentola,pentola antiaderente,3,0.8,286.0
gpt3.5_iter126,pentola,pentola a doppio fondo,4,0.7,15.0
gpt3.5_iter126,pentola,pentola per riso,5,0.6,28.0
gpt3.5_iter126,pentola,pentola per zuppe,6,0.5,14.0
gpt3.5_iter126,pentola,pentola per frittura,7,0.4,5.0
gpt3.5_iter126,pentola,pentola per cottura a vapore,8,0.3,18.0
gpt3.5_iter126,pentola,pentola per brasare,9,0.1999999999999999,5.0
gpt3.5_iter126,pentola,pentola per bollire,10,0.0999999999999999,20.0
gpt3.5_iter127,pesce,salmone,1,1.0,41844.0
gpt3.5_iter127,pesce,tonno,2,0.975609756097561,36482.0
gpt3.5_iter127,pesce,merluzzo,3,0.951219512195122,39844.0
gpt3.5_iter127,pesce,sogliola,4,0.926829268292683,7550.0
gpt3.5_iter127,pesce,orata,5,0.902439024390244,9753.0
gpt3.5_iter127,pesce,branzino,6,0.8780487804878049,8911.0
gpt3.5_iter127,pesce,sgombro,7,0.8536585365853658,18334.0
gpt3.5_iter127,pesce,aringa,8,0.8292682926829268,9946.0
gpt3.5_iter127,pesce,trota,9,0.8048780487804879,37338.0
gpt3.5_iter127,pesce,pesce spada,10,0.7804878048780488,1660.0
gpt3.5_iter127,pesce,cernia,11,0.7560975609756098,5267.0
gpt3.5_iter127,pesce,rombo,12,0.7317073170731707,12288.0
gpt3.5_iter127,pesce,nasello,13,0.7073170731707317,4408.0
gpt3.5_iter127,pesce,merlano,14,0.6829268292682926,576.0
gpt3.5_iter127,pesce,platessa,15,0.6585365853658536,1894.0
gpt3.5_iter127,pesce,triglia,16,0.6341463414634146,8785.0
gpt3.5_iter127,pesce,sardina,17,0.6097560975609756,16513.0
gpt3.5_iter127,pesce,pesce gatto,18,0.5853658536585367,206.0
gpt3.5_iter127,pesce,pesce persico,19,0.5609756097560976,248.0
gpt3.5_iter127,pesce,pesce persico reale,20,0.5365853658536586,21.0
gpt3.5_iter127,pesce,pesce persico sole,21,0.5121951219512195,5.0
gpt3.5_iter127,pesce,pesce persico trota,22,0.4878048780487805,4.0
gpt3.5_iter127,pesce,pesce persico zebra,23,0.4634146341463414,0.0
gpt3.5_iter127,pesce,pesce persico americano,24,0.4390243902439024,0.0
gpt3.5_iter127,pesce,pesce persico europeo,25,0.4146341463414634,6.0
gpt3.5_iter127,pesce,pesce persico africano,26,0.3902439024390244,21.0
gpt3.5_iter127,pesce,pesce persico asiatico,27,0.3658536585365853,0.0
gpt3.5_iter127,pesce,pesce persico australiano,28,0.3414634146341463,0.0
gpt3.5_iter127,pesce,pesce persico sudamericano,29,0.3170731707317072,0.0
gpt3.5_iter127,pesce,pesce persico nordamericano,30,0.2926829268292683,0.0
gpt3.5_iter127,pesce,pesce persico oceanico,31,0.2682926829268293,0.0
gpt3.5_iter127,pesce,pesce persico fluviale,32,0.2439024390243902,0.0
gpt3.5_iter127,pesce,pesce persico marino,33,0.2195121951219512,1.0
gpt3.5_iter127,pesce,pesce persico di acqua dolce,34,0.1951219512195121,0.0
gpt3.5_iter127,pesce,pesce persico di acqua salata,35,0.1707317073170732,0.0
gpt3.5_iter127,pesce,pesce persico di acqua salmastra,36,0.1463414634146341,0.0
gpt3.5_iter127,pesce,pesce persico di acqua fredda,37,0.1219512195121951,0.0
gpt3.5_iter127,pesce,pesce persico di acqua calda,38,0.097560975609756,0.0
gpt3.5_iter127,pesce,pesce persico di acqua temperata,39,0.073170731707317,0.0
gpt3.5_iter127,pesce,pesce persico di acqua tropicale,40,0.048780487804878,0.0
gpt3.5_iter127,pesce,pesce persico di acqu,41,0.024390243902439,0.0
gpt3.5_iter128,piatto,piatto fondo,1,1.0,816.0
gpt3.5_iter128,piatto,piatto piano,2,0.9772727272727272,22.0
gpt3.5_iter128,piatto,piatto da portata,3,0.9545454545454546,126.0
gpt3.5_iter128,piatto,piatto da dessert,4,0.931818181818182,60.0
gpt3.5_iter128,piatto,piatto da insalata,5,0.9090909090909092,54.0
gpt3.5_iter128,piatto,piatto da pizza,6,0.8863636363636364,86.0
gpt3.5_iter128,piatto,piatto da sushi,7,0.8636363636363636,10.0
gpt3.5_iter128,piatto,piatto da antipasto,8,0.8409090909090909,46.0
