category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability,asb_freq
foods,cibi,pane,PANE_pane ai cinque cereali,ai cinque cereali,1,13,13,13.0,0.0,1.0,1,0.10026,
foods,cibi,pane,PANE_pane aromatizzato,aromatizzato,1,14,14,14.0,0.0,1.0,1,0.10026,11457.0
foods,cibi,pane,PANE_pane senza glutine,senza glutine,1,15,15,15.0,0.0,1.0,1,0.10026,
foods,cibi,pane,PANE_pane al vapore,al vapore,1,16,16,16.0,0.0,1.0,1,0.10026,
foods,cibi,pane,PANE_pane al formaggio,al formaggio,1,17,17,17.0,0.0,1.0,1,0.10026,295.0
foods,cibi,pane,PANE_pane dolce,dolce,1,18,18,18.0,0.0,1.0,1,0.10026,43602.0
foods,cibi,pane,PANE_pane salato,salato,1,19,19,19.0,0.0,1.0,1,0.10026,
foods,cibi,pane,PANE_pane tostato,tostato,1,20,20,20.0,0.0,1.0,1,0.10026,
foods,cibi,pane,PANE_pane duro,duro,1,21,21,21.0,0.0,1.0,1,0.10026,
foods,cibi,pane,PANE_pane fresco,fresco,1,22,22,22.0,0.0,1.0,1,0.10026,22072.0
foods,cibi,pane,PANE_pane scuro,scuro,1,23,23,23.0,0.0,1.0,1,0.10026,
foods,cibi,pane,PANE_pane bianco,bianco,1,24,24,24.0,0.0,1.0,1,0.10026,2759185.0
foods,cibi,pane,PANE_pane soff,soff,1,25,25,25.0,0.0,1.0,1,0.10026,269.0
clothes,vestiti,pantalone,PANTALONE_jeans,jeans,1,1,1,1.0,1.0,1.0,1,1.0,31070.0
clothes,vestiti,pantalone,PANTALONE_cargo,cargo,1,2,2,2.0,0.0,1.0,1,0.10026,35270.0
clothes,vestiti,pantalone,PANTALONE_palazzo,palazzo,1,3,3,3.0,0.0,1.0,1,0.10026,37796.0
clothes,vestiti,pantalone,PANTALONE_a sigaretta,a sigaretta,1,4,4,4.0,0.0,1.0,1,0.10026,56.0
clothes,vestiti,pantalone,PANTALONE_chino,chino,1,5,5,5.0,0.0,1.0,1,0.10026,36172.0
clothes,vestiti,pantalone,PANTALONE_da yoga,da yoga,1,6,6,6.0,0.0,1.0,1,0.10026,67.0
clothes,vestiti,pantalone,PANTALONE_da lavoro,da lavoro,1,7,7,7.0,0.0,1.0,1,0.10026,47.0
clothes,vestiti,pantalone,PANTALONE_sportivi,sportivi,1,8,8,8.0,0.0,1.0,1,0.10026,19212.0
clothes,vestiti,pantalone,PANTALONE_eleganti,eleganti,1,9,9,9.0,0.0,1.0,1,0.10026,31180.0
clothes,vestiti,pantalone,PANTALONE_larghi,larghi,1,10,10,10.0,0.0,1.0,1,0.10026,30379.0
clothes,vestiti,pantalone,PANTALONE_stretti,stretti,1,11,11,11.0,0.0,1.0,1,0.10026,39487.0
clothes,vestiti,pantalone,PANTALONE_a zampa,a zampa,1,12,12,12.0,0.0,1.0,1,0.10026,41.0
clothes,vestiti,pantalone,PANTALONE_a vita alta,a vita alta,1,13,13,13.0,0.0,1.0,1,0.10026,66.0
clothes,vestiti,pantalone,PANTALONE_a vita bassa,a vita bassa,1,14,14,14.0,0.0,1.0,1,0.10026,57.0
clothes,vestiti,pantalone,PANTALONE_skinny,skinny,1,15,15,15.0,0.0,1.0,1,0.10026,8148.0
clothes,vestiti,pantalone,PANTALONE_bootcut,bootcut,1,16,16,16.0,0.0,1.0,1,0.10026,272.0
clothes,vestiti,pantalone,PANTALONE_carrot,carrot,1,17,17,17.0,0.0,1.0,1,0.10026,1480.0
clothes,vestiti,pantalone,PANTALONE_capri,capri,1,18,18,18.0,0.0,1.0,1,0.10026,44178.0
clothes,vestiti,pantalone,PANTALONE_gaucho,gaucho,1,19,19,19.0,0.0,1.0,1,0.10026,2787.0
clothes,vestiti,pantalone,PANTALONE_harem,harem,1,20,20,20.0,0.0,1.0,1,0.10026,9130.0
clothes,vestiti,pantalone,PANTALONE_leggings,leggings,1,21,21,21.0,0.0,1.0,1,0.10026,18748.0
clothes,vestiti,pantalone,PANTALONE_overalls,overalls,1,22,22,22.0,0.0,1.0,1,0.10026,110.0
clothes,vestiti,pantalone,PANTALONE_shorts,shorts,1,23,23,23.0,0.0,1.0,1,0.10026,20906.0
clothes,vestiti,pantalone,PANTALONE_jumpsuit,jumpsuit,1,24,24,24.0,0.0,1.0,1,0.10026,1376.0
clothes,vestiti,pantalone,PANTALONE_romper,romper,1,25,25,25.0,0.0,1.0,1,0.10026,814.0
clothes,vestiti,pantalone,PANTALONE_tutu,tutu,1,26,26,26.0,0.0,1.0,1,0.10026,3016.0
clothes,vestiti,pantalone,PANTALONE_yoga,yoga,1,27,27,27.0,0.0,1.0,1,0.10026,23391.0
clothes,vestiti,pantalone,PANTALONE_workout,workout,1,28,28,28.0,0.0,1.0,1,0.10026,
clothes,vestiti,pantalone,PANTALONE_bermuda,bermuda,1,29,29,29.0,0.0,1.0,1,0.10026,28040.0
clothes,vestiti,pantalone,PANTALONE_golf,golf,1,30,30,30.0,0.0,1.0,1,0.10026,35066.0
clothes,vestiti,pantalone,PANTALONE_peg-leg,peg-leg,1,31,31,31.0,0.0,1.0,1,0.10026,
clothes,vestiti,pantalone,PANTALONE_bell-bottom,bell-bottom,1,32,32,32.0,0.0,1.0,1,0.10026,
clothes,vestiti,pantalone,PANTALONE_flood,flood,1,33,33,33.0,0.0,1.0,1,0.10026,
clothes,vestiti,pantalone,PANTALONE_ankle,ankle,1,34,34,34.0,0.0,1.0,1,0.10026,
clothes,vestiti,pantalone,PANTALONE_stirrup,stirrup,1,35,35,35.0,0.0,1.0,1,0.10026,
clothes,vestiti,pantalone,PANTALONE_pedal pusher,pedal pusher,1,36,36,36.0,0.0,1.0,1,0.10026,
foods,cibi,pasta,PASTA_spaghetti,spaghetti,1,1,1,1.0,1.0,1.0,1,1.0,33368.0
foods,cibi,pasta,PASTA_penne,penne,1,2,2,2.0,0.0,1.0,1,0.10026,58434.0
foods,cibi,pasta,PASTA_fusilli,fusilli,1,3,3,3.0,0.0,1.0,1,0.10026,15518.0
foods,cibi,pasta,PASTA_lasagne,lasagne,1,4,4,4.0,0.0,1.0,1,0.10026,36794.0
foods,cibi,pasta,PASTA_maccheroni,maccheroni,1,5,5,5.0,0.0,1.0,1,0.10026,24798.0
foods,cibi,pasta,PASTA_farfalle,farfalle,1,6,6,6.0,0.0,1.0,1,0.10026,51196.0
foods,cibi,pasta,PASTA_ravioli,ravioli,1,7,7,7.0,0.0,1.0,1,0.10026,48328.0
foods,cibi,pasta,PASTA_tortellini,tortellini,1,8,8,8.0,0.0,1.0,1,0.10026,29886.0
foods,cibi,pasta,PASTA_linguine,linguine,1,9,9,9.0,0.0,1.0,1,0.10026,13410.0
foods,cibi,pasta,PASTA_pappardelle,pappardelle,1,10,10,10.0,0.0,1.0,1,0.10026,12606.0
foods,cibi,pasta,PASTA_tagliatelle,tagliatelle,1,11,11,11.0,0.0,1.0,1,0.10026,28202.0
foods,cibi,pasta,PASTA_vermicelli,vermicelli,1,12,12,12.0,0.0,1.0,1,0.10026,5844.0
foods,cibi,pasta,PASTA_bucatini,bucatini,1,13,13,13.0,0.0,1.0,1,0.10026,8150.0
foods,cibi,pasta,PASTA_spaghettini,spaghettini,1,14,14,14.0,0.0,1.0,1,0.10026,1267.0
foods,cibi,pasta,PASTA_fettuccine,fettuccine,1,15,15,15.0,0.0,1.0,1,0.10026,13116.0
foods,cibi,pasta,PASTA_pici,pici,1,16,16,16.0,0.0,1.0,1,0.10026,9422.0
foods,cibi,pasta,PASTA_casarecce,casarecce,1,17,17,17.0,0.0,1.0,1,0.10026,784.0
foods,cibi,pasta,PASTA_ditalini,ditalini,1,18,18,18.0,0.0,1.0,1,0.10026,1285.0
foods,cibi,pasta,PASTA_gnocchi,gnocchi,1,19,19,19.0,0.0,1.0,1,0.10026,49794.0
foods,cibi,pasta,PASTA_lasagnette,lasagnette,1,20,20,20.0,0.0,1.0,1,0.10026,1736.0
foods,cibi,pasta,PASTA_mafaldine,mafaldine,1,21,21,21.0,0.0,1.0,1,0.10026,160.0
foods,cibi,pasta,PASTA_radiatori,radiatori,1,22,22,22.0,0.0,1.0,1,0.10026,21082.0
foods,cibi,pasta,PASTA_strozzapreti,strozzapreti,1,23,23,23.0,0.0,1.0,1,0.10026,2553.0
foods,cibi,pasta,PASTA_tortiglioni,tortiglioni,1,24,24,24.0,0.0,1.0,1,0.10026,859.0
foods,cibi,pasta,PASTA_ziti,ziti,1,25,25,25.0,0.0,1.0,1,0.10026,2400.0
foods,cibi,pasta,PASTA_cannelloni,cannelloni,1,26,26,26.0,0.0,1.0,1,0.10026,12434.0
foods,cibi,pasta,PASTA_fregola,fregola,1,27,27,27.0,0.0,1.0,1,0.10026,9968.0
foods,cibi,pasta,PASTA_orzo,orzo,1,28,28,28.0,0.0,1.0,1,0.10026,34190.0
foods,cibi,pasta,PASTA_riso,riso,1,29,29,29.0,0.0,1.0,1,0.10026,726124.0
stationery,cancelleria,pastello,PASTELLO_pastello a cera,a cera,1,1,1,1.0,1.0,1.0,1,1.0,
stationery,cancelleria,pastello,PASTELLO_pastello a olio,a olio,1,2,2,2.0,0.0,1.0,1,0.10026,226.0
stationery,cancelleria,pastello,PASTELLO_pastello a pastello,a pastello,1,3,3,3.0,0.0,1.0,1,0.10026,36.0
stationery,cancelleria,pastello,PASTELLO_pastello a gessetto,a gessetto,1,4,4,4.0,0.0,1.0,1,0.10026,23.0
stationery,cancelleria,pastello,PASTELLO_pastello acquarellabile,acquarellabile,1,5,5,5.0,0.0,1.0,1,0.10026,
stationery,cancelleria,pastello,PASTELLO_pastello grasso,grasso,1,6,6,6.0,0.0,1.0,1,0.10026,19377.0
stationery,cancelleria,pastello,PASTELLO_pastello con base cremosa,con base cremosa,1,7,7,7.0,0.0,1.0,1,0.10026,
stationery,cancelleria,pastello,PASTELLO_pastello a matita,a matita,1,8,8,8.0,0.0,1.0,1,0.10026,178.0
stationery,cancelleria,pastello,PASTELLO_pastello a tempera,a tempera,1,9,9,9.0,0.0,1.0,1,0.10026,70.0
stationery,cancelleria,pastello,PASTELLO_pastello a grafite,a grafite,1,10,10,10.0,0.0,1.0,1,0.10026,35.0
stationery,cancelleria,pastello,PASTELLO_pastello a carboncino,a carboncino,1,11,11,11.0,0.0,1.0,1,0.10026,71.0
stationery,cancelleria,pastello,PASTELLO_pastello a sanguigna,a sanguigna,1,12,12,12.0,0.0,1.0,1,0.10026,
stationery,cancelleria,pastello,PASTELLO_pastello a pastello morbido,a morbido,1,13,13,13.0,0.0,1.0,1,0.10026,
stationery,cancelleria,pastello,PASTELLO_pastello a pastello duro,a duro,1,14,14,14.0,0.0,1.0,1,0.10026,
stationery,cancelleria,pastello,PASTELLO_pastello a pastello a olio,a a olio,1,15,15,15.0,0.0,1.0,1,0.10026,
stationery,cancelleria,pastello,PASTELLO_pastello a pastello a cera,a a cera,1,16,16,16.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,pavimento,PAVIMENTO_piastrelle,piastrelle,1,1,1,1.0,1.0,1.0,1,1.0,23657.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_parquet,parquet,1,2,2,2.0,0.0,1.0,1,0.10026,33962.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_linoleum,linoleum,1,3,3,3.0,0.0,1.0,1,0.10026,10086.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_moquette,moquette,1,4,4,4.0,0.0,1.0,1,0.10026,35140.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_marmo,marmo,1,5,5,5.0,0.0,1.0,1,0.10026,31602.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_cemento,cemento,1,6,6,6.0,0.0,1.0,1,0.10026,33910.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_legno,legno,1,7,7,7.0,0.0,1.0,1,0.10026,41162.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_gomma,gomma,1,8,8,8.0,0.0,1.0,1,0.10026,42074.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_cotto,cotto,1,9,9,9.0,0.0,1.0,1,0.10026,37414.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_mosaico,mosaico,1,10,10,10.0,0.0,1.0,1,0.10026,17573.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_laminato,laminato,1,11,11,11.0,0.0,1.0,1,0.10026,18943.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_sintetico,sintetico,1,12,12,12.0,0.0,1.0,1,0.10026,44096.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_riscaldato,riscaldato,1,13,13,13.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,pavimento,PAVIMENTO_galleggiante,galleggiante,1,14,14,14.0,0.0,1.0,1,0.10026,18403.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_sospeso,sospeso,1,15,15,15.0,0.0,1.0,1,0.10026,14931.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_radiante,radiante,1,16,16,16.0,0.0,1.0,1,0.10026,18535.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_autolivellante,autolivellante,1,17,17,17.0,0.0,1.0,1,0.10026,3480.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_antiscivolo,antiscivolo,1,18,18,18.0,0.0,1.0,1,0.10026,22065.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_acustico,acustico,1,19,19,19.0,0.0,1.0,1,0.10026,18962.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_termoisolante,termoisolante,1,20,20,20.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,pavimento,PAVIMENTO_impermeabile,impermeabile,1,21,21,21.0,0.0,1.0,1,0.10026,16907.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_resistente all'usura,resistente all'usura,1,22,22,22.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,pavimento,PAVIMENTO_decorativo,decorativo,1,23,23,23.0,0.0,1.0,1,0.10026,19486.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_industriale,industriale,1,24,24,24.0,0.0,1.0,1,0.10026,16424.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_resiliente,resiliente,1,25,25,25.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,pavimento,PAVIMENTO_ghiaia,ghiaia,1,26,26,26.0,0.0,1.0,1,0.10026,15158.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_asfalto,asfalto,1,27,27,27.0,0.0,1.0,1,0.10026,37230.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_calcestruzzo,calcestruzzo,1,28,28,28.0,0.0,1.0,1,0.10026,17473.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_mattoni,mattoni,1,29,29,29.0,0.0,1.0,1,0.10026,52152.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_pietra,pietra,1,30,30,30.0,0.0,1.0,1,0.10026,36944.0
housing buildings,edifici residenziali,pavimento,PAVIMENTO_pi,pi,1,31,31,31.0,0.0,1.0,1,0.10026,61894.0
stationery,cancelleria,penna,PENNA_penna a sfera,a sfera,1,1,1,1.0,1.0,1.0,1,1.0,154.0
stationery,cancelleria,penna,PENNA_penna stilografica,stilografica,1,2,2,2.0,0.0,1.0,1,0.10026,11892.0
stationery,cancelleria,penna,PENNA_penna a inchiostro,a inchiostro,1,3,3,3.0,0.0,1.0,1,0.10026,26.0
stationery,cancelleria,penna,PENNA_penna a punta fine,a punta fine,1,4,4,4.0,0.0,1.0,1,0.10026,36.0
stationery,cancelleria,penna,PENNA_penna gel,gel,1,5,5,5.0,0.0,1.0,1,0.10026,31718.0
stationery,cancelleria,penna,PENNA_penna rollerball,rollerball,1,6,6,6.0,0.0,1.0,1,0.10026,521.0
stationery,cancelleria,penna,PENNA_penna marker,marker,1,7,7,7.0,0.0,1.0,1,0.10026,16606.0
stationery,cancelleria,penna,PENNA_penna bic,bic,1,8,8,8.0,0.0,1.0,1,0.10026,13704.0
stationery,cancelleria,penna,PENNA_penna fountain,fountain,1,9,9,9.0,0.0,1.0,1,0.10026,
stationery,cancelleria,penna,PENNA_penna a sfera ricaricabile,a sfera ricaricabile,1,10,10,10.0,0.0,1.0,1,0.10026,
stationery,cancelleria,penna,PENNA_penna a inchiostro indelebile,a inchiostro indelebile,1,11,11,11.0,0.0,1.0,1,0.10026,
stationery,cancelleria,penna,PENNA_penna a punta larga,a punta larga,1,12,12,12.0,0.0,1.0,1,0.10026,26.0
stationery,cancelleria,penna,PENNA_penna multifunzione,multifunzione,1,13,13,13.0,0.0,1.0,1,0.10026,19218.0
stationery,cancelleria,penna,PENNA_penna da disegno,da disegno,1,14,14,14.0,0.0,1.0,1,0.10026,229.0
stationery,cancelleria,penna,PENNA_penna a led,a led,1,15,15,15.0,0.0,1.0,1,0.10026,535.0
stationery,cancelleria,penna,PENNA_penna a sfera con gommino,a sfera con gommino,1,16,16,16.0,0.0,1.0,1,0.10026,
stationery,cancelleria,penna,PENNA_penna touch screen,touch screen,1,17,17,17.0,0.0,1.0,1,0.10026,
stationery,cancelleria,penna,PENNA_penna con portamine,con portamine,1,18,18,18.0,0.0,1.0,1,0.10026,
stationery,cancelleria,penna,PENNA_penna con pennarello,con pennarello,1,19,19,19.0,0.0,1.0,1,0.10026,
stationery,cancelleria,penna,PENNA_penna con mat,con mat,1,20,20,20.0,0.0,1.0,1,0.10026,
hobbies,passatempi,pennello,PENNELLO_pennello da trucco,da trucco,1,1,1,1.0,1.0,1.0,1,1.0,25.0
hobbies,passatempi,pennello,PENNELLO_pennello per acquerelli,per acquerelli,1,2,2,2.0,0.0,1.0,1,0.10026,
hobbies,passatempi,pennello,PENNELLO_pennello per olio,per olio,1,3,3,3.0,0.0,1.0,1,0.10026,
hobbies,passatempi,pennello,PENNELLO_pennello per acrilico,per acrilico,1,4,4,4.0,0.0,1.0,1,0.10026,
hobbies,passatempi,pennello,PENNELLO_pennello per tempera,per tempera,1,5,5,5.0,0.0,1.0,1,0.10026,
hobbies,passatempi,pennello,PENNELLO_pennello per miniature,per miniature,1,6,6,6.0,0.0,1.0,1,0.10026,
hobbies,passatempi,pennello,PENNELLO_pennello per unghie,per unghie,1,7,7,7.0,0.0,1.0,1,0.10026,
hobbies,passatempi,pennello,PENNELLO_pennello per dettagli,per dettagli,1,8,8,8.0,0.0,1.0,1,0.10026,
hobbies,passatempi,pennello,PENNELLO_pennello per pareti,per pareti,1,9,9,9.0,0.0,1.0,1,0.10026,
hobbies,passatempi,pennello,PENNELLO_pennello per tetti,per tetti,1,10,10,10.0,0.0,1.0,1,0.10026,
hobbies,passatempi,pennello,PENNELLO_pennello per fissativi,per fissativi,1,11,11,11.0,0.0,1.0,1,0.10026,
hobbies,passatempi,pennello,PENNELLO_pennello per vernici,per vernici,1,12,12,12.0,0.0,1.0,1,0.10026,
hobbies,passatempi,pennello,PENNELLO_pennello per sigillanti,per sigillanti,1,13,13,13.0,0.0,1.0,1,0.10026,
hobbies,passatempi,pennello,PENNELLO_pennello per stucco,per stucco,1,14,14,14.0,0.0,1.0,1,0.10026,
hobbies,passatempi,pennello,PENNELLO_pennello per decoupage,per decoupage,1,15,15,15.0,0.0,1.0,1,0.10026,
hobbies,passatempi,pennello,PENNELLO_pennello per calligrafia,per calligrafia,1,16,16,16.0,0.0,1.0,1,0.10026,
hobbies,passatempi,pennello,PENNELLO_pennello per bambini,per bambini,1,17,17,17.0,0.0,1.0,1,0.10026,73.0
hobbies,passatempi,pennello,PENNELLO_pennello per artisti,per artisti,1,18,18,18.0,0.0,1.0,1,0.10026,
hobbies,passatempi,pennello,PENNELLO_pennello per pulizie,per pulizie,1,19,19,19.0,0.0,1.0,1,0.10026,
hobbies,passatempi,pennello,PENNELLO_pennello per rimuovere la vernice,per rimuovere la vernice,1,20,20,20.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,pentola,PENTOLA_pentola a pressione,a pressione,1,1,1,1.0,1.0,1.0,1,1.0,
kitchenware,utensili da cucina,pentola,PENTOLA_pentola da forno,da forno,1,2,2,2.0,0.0,1.0,1,0.10026,24.0
kitchenware,utensili da cucina,pentola,PENTOLA_casseruola,casseruola,1,3,3,3.0,0.0,1.0,1,0.10026,38912.0
kitchenware,utensili da cucina,pentola,PENTOLA_wok,wok,1,4,4,4.0,0.0,1.0,1,0.10026,13582.0
kitchenware,utensili da cucina,pentola,PENTOLA_padella,padella,1,5,5,5.0,0.0,1.0,1,0.10026,37946.0
kitchenware,utensili da cucina,pentola,PENTOLA_pentola per riso,per riso,1,6,6,6.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,pentola,PENTOLA_pentola per bollire,per bollire,1,7,7,7.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,pentola,PENTOLA_tegame,tegame,1,8,8,8.0,0.0,1.0,1,0.10026,33232.0
kitchenware,utensili da cucina,pentola,PENTOLA_pentola a cottura lenta,a cottura lenta,1,9,9,9.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,pentola,PENTOLA_dutch oven,dutch oven,1,10,10,10.0,0.0,1.0,1,0.10026,110.0
kitchenware,utensili da cucina,pentola,PENTOLA_pentola per fonduta,per fonduta,1,11,11,11.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,pentola,PENTOLA_pentola per crepes,per crepes,1,12,12,12.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,pentola,PENTOLA_sauteuse,sauteuse,1,13,13,13.0,0.0,1.0,1,0.10026,38.0
kitchenware,utensili da cucina,pentola,PENTOLA_pentola per brasare,per brasare,1,14,14,14.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,pentola,PENTOLA_pentola per stufare,per stufare,1,15,15,15.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,pentola,PENTOLA_pentola per cuocere al vapore,per cuocere al vapore,1,16,16,16.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,pentola,PENTOLA_pentola per cuocere al microonde,per cuocere al microonde,1,17,17,17.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,pentola,PENTOLA_pentola per cuocere a pressione,per cuocere a pressione,1,18,18,18.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,pentola,PENTOLA_pentola per friggere,per friggere,1,19,19,19.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,pentola,PENTOLA_pentola per lessare,per lessare,1,20,20,20.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,pentola,PENTOLA_pentola per cuocere al cartoccio,per cuocere al cartoccio,1,21,21,21.0,0.0,1.0,1,0.10026,
foods,cibi,pesce,PESCE_salmone,salmone,1,1,1,1.0,1.0,1.0,1,1.0,41844.0
foods,cibi,pesce,PESCE_trota,trota,1,2,2,2.0,0.0,1.0,1,0.10026,37338.0
foods,cibi,pesce,PESCE_carpa,carpa,1,3,3,3.0,0.0,1.0,1,0.10026,16727.0
foods,cibi,pesce,PESCE_tilapia,tilapia,1,4,4,4.0,0.0,1.0,1,0.10026,668.0
foods,cibi,pesce,PESCE_branzino,branzino,1,5,5,5.0,0.0,1.0,1,0.10026,8911.0
foods,cibi,pesce,PESCE_merluzzo,merluzzo,1,6,6,6.0,0.0,1.0,1,0.10026,39844.0
foods,cibi,pesce,PESCE_tonno,tonno,1,7,7,7.0,0.0,1.0,1,0.10026,36482.0
foods,cibi,pesce,PESCE_sgombro,sgombro,1,8,8,8.0,0.0,1.0,1,0.10026,18334.0
foods,cibi,pesce,PESCE_halibut,halibut,1,9,9,9.0,0.0,1.0,1,0.10026,1300.0
foods,cibi,pesce,PESCE_pesce spada,spada,1,10,10,10.0,0.0,1.0,1,0.10026,37042.0
foods,cibi,pesce,PESCE_cernia,cernia,1,11,11,11.0,0.0,1.0,1,0.10026,5267.0
foods,cibi,pesce,PESCE_orata,orata,1,12,12,12.0,0.0,1.0,1,0.10026,9753.0
foods,cibi,pesce,PESCE_pesce persico,persico,1,13,13,13.0,0.0,1.0,1,0.10026,18944.0
foods,cibi,pesce,PESCE_pesce gatto,gatto,1,14,14,14.0,0.0,1.0,1,0.10026,35848.0
foods,cibi,pesce,PESCE_sole,sole,1,15,15,15.0,0.0,1.0,1,0.10026,19166.0
foods,cibi,pesce,PESCE_platessa,platessa,1,16,16,16.0,0.0,1.0,1,0.10026,1894.0
foods,cibi,pesce,PESCE_rana pescatrice,rana pescatrice,1,17,17,17.0,0.0,1.0,1,0.10026,1720.0
foods,cibi,pesce,PESCE_astice,astice,1,18,18,18.0,0.0,1.0,1,0.10026,5532.0
foods,cibi,pesce,PESCE_aragosta,aragosta,1,19,19,19.0,0.0,1.0,1,0.10026,38196.0
foods,cibi,pesce,PESCE_gambero,gambero,1,20,20,20.0,0.0,1.0,1,0.10026,43698.0
foods,cibi,pesce,PESCE_granchio,granchio,1,21,21,21.0,0.0,1.0,1,0.10026,37680.0
foods,cibi,pesce,PESCE_cozze,cozze,1,22,22,22.0,0.0,1.0,1,0.10026,23187.0
foods,cibi,pesce,PESCE_vongole,vongole,1,23,23,23.0,0.0,1.0,1,0.10026,49734.0
foods,cibi,pesce,PESCE_ostriche,ostriche,1,24,24,24.0,0.0,1.0,1,0.10026,39808.0
foods,cibi,pesce,PESCE_capesante,capesante,1,25,25,25.0,0.0,1.0,1,0.10026,5373.0
foods,cibi,pesce,PESCE_calamari,calamari,1,26,26,26.0,0.0,1.0,1,0.10026,40910.0
foods,cibi,pesce,PESCE_seppie,seppie,1,27,27,27.0,0.0,1.0,1,0.10026,23212.0
foods,cibi,pesce,PESCE_polpi,polpi,1,28,28,28.0,0.0,1.0,1,0.10026,5938.0
foods,cibi,pesce,PESCE_totani,totani,1,29,29,29.0,0.0,1.0,1,0.10026,3622.0
foods,cibi,pesce,PESCE_calamaretti,calamaretti,1,30,30,30.0,0.0,1.0,1,0.10026,1739.0
kitchenware,utensili da cucina,piatto,PIATTO_antipasto,antipasto,1,1,1,1.0,1.0,1.0,1,1.0,37354.0
kitchenware,utensili da cucina,piatto,PIATTO_primo piatto,primo piatto,1,2,2,2.0,0.0,1.0,1,0.10026,81.0
kitchenware,utensili da cucina,piatto,PIATTO_secondo piatto,secondo piatto,1,3,3,3.0,0.0,1.0,1,0.10026,39.0
kitchenware,utensili da cucina,piatto,PIATTO_contorno,contorno,1,4,4,4.0,0.0,1.0,1,0.10026,25238.0
kitchenware,utensili da cucina,piatto,PIATTO_dolce,dolce,1,5,5,5.0,0.0,1.0,1,0.10026,43602.0
kitchenware,utensili da cucina,piatto,PIATTO_piatto unico,unico,1,6,6,6.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,piatto,PIATTO_piatto tipico,tipico,1,7,7,7.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,piatto,PIATTO_piatto etnico,etnico,1,8,8,8.0,0.0,1.0,1,0.10026,18480.0
kitchenware,utensili da cucina,piatto,PIATTO_piatto vegetariano,vegetariano,1,9,9,9.0,0.0,1.0,1,0.10026,48426.0
kitchenware,utensili da cucina,piatto,PIATTO_piatto vegano,vegano,1,10,10,10.0,0.0,1.0,1,0.10026,34288.0
kitchenware,utensili da cucina,piatto,PIATTO_piatto senza glutine,senza glutine,1,11,11,11.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,piatto,PIATTO_piatto a base di pesce,a base di pesce,1,12,12,12.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,piatto,PIATTO_piatto a base di carne,a base di carne,1,13,13,13.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,piatto,PIATTO_piatto freddo,freddo,1,14,14,14.0,0.0,1.0,1,0.10026,36910.0
